2540,2093,6094,3915,1968,11457,16712,15183,2849,14567,7284,7432,5448,14630,2373,3491,4989,2185,5727,2743,11717,3216,14230,12425,2495,16273,21453,14331,12990,12767,1054,2330,845,6510,2853,2448,6718,3315,2092,11578,15600,13280,3450,14304,7573,6741,5052,13277,2522,3490,5945,2518,4503,2318,12147,3800,15032,11505,3378,16101,22847,15066,13832,12128,884,2588,1836,6516
3034,1893,5040,3234,2318,11912,17868,10901,2066,10158,6809,6421,5055,13297,2638,4274,3494,2837,4231,2123,9733,3598,13214,10948,2371,15086,21425,13473,12324,9425,819,2405,884,6826,3033,1553,5545,2868,1661,11187,13501,12211,2533,10672,8392,4798,5512,13212,2089,3339,5587,1976,3636,1981,10649,3690,12993,10076,2616,14288,24750,13854,12932,11879,715,2051,1306,7088
2127,2162,4848,3105,1369,9360,15282,10463,2368,11263,7549,6140,5049,12295,1835,3847,3628,3007,4081,2409,8869,3604,16630,9627,1847,15359,21236,13195,11599,9139,851,2170,966,6604,2178,1401,6230,2835,1600,8466,10719,10109,2653,11341,7992,6993,4722,11734,1789,3949,4232,2059,3402,2151,9626,2806,14233,9891,1915,16277,23941,12507,13496,11086,968,2439,1397,6649
2991,2643,7302,2764,1709,12564,17240,10736,2530,10425,7930,7096,4925,14726,1987,3993,3940,2842,5175,2434,9938,3464,13650,9897,2363,13554,18862,11335,12504,10552,983,2142,887,6886,2882,2433,4731,2820,2086,10594,15121,10341,2334,11686,8462,7996,4720,12984,2354,3498,5358,2107,3886,1856,10995,3122,15925,9474,3083,16096,21984,11632,12440,9881,1090,2491,1062,6798
2910,2339,5334,2964,1014,9575,14284,8774,2359,9451,5435,6335,3371,11443,1784,3111,4208,1773,4552,2238,8580,2882,13505,9150,1920,12564,17883,12078,12346,9020,807,1559,1128,6797,2340,1661,6584,2975,1328,9853,13162,9617,2107,9577,5844,5961,3636,10543,1938,3186,5281,1497,3689,2130,9335,3429,12429,8170,1524,12773,18450,11235,13638,10268,570,2187,1076,6776
1900,1111,3963,2613,1774,8329,15441,10007,1923,8921,6210,5681,3708,9181,1527,3118,3311,2950,4471,2051,7633,2331,9754,8986,1053,14083,18221,11674,9735,9207,844,2028,838,5881,2069,1674,5916,2314,1527,8672,11318,9465,2139,10272,6876,5581,3648,10016,2169,2947,4000,2398,3391,1621,7767,2969,11104,8626,1603,13616,18385,12752,10606,8817,716,2220,1122,5647
2211,1649,9065,3668,2566,12841,19062,15104,3584,15068,8111,9983,5795,13802,2658,4334,4982,3230,4211,3083,13487,3505,15017,11920,2512,17943,25337,17039,13453,13600,1023,3507,1148,8029,2715,2743,8771,3847,2380,11607,15951,14067,3497,13878,8738,9508,6207,12018,3132,3603,6953,2456,3917,2740,10964,3217,16447,13018,3563,16662,24696,20176,15023,15079,846,2394,1830,7381
1736,1963,4452,2252,1265,7392,11532,9247,2066,9161,5996,5119,3540,7991,1774,2561,2358,2446,2524,1497,6906,2511,11467,8175,1830,11911,16327,9722,10648,9348,982,2074,785,5216,2552,1954,5063,2200,1203,7971,8963,8763,2097,8028,5002,4864,3359,9227,1940,2663,3152,1701,2871,1763,7256,2668,10084,7485,2200,11821,17380,9207,11848,9200,725,2180,851,4838
2251,1376,4869,2303,1569,9636,14747,8978,1751,9930,6406,5711,3764,10238,2215,3173,3583,2379,3722,1660,7963,2656,12669,7772,1290,12590,18751,10132,10707,8448,944,2345,1069,6003,2820,1741,6040,2685,2017,9530,12104,10057,2291,11333,6580,5217,4508,10218,2284,2579,4352,2179,2302,1447,7472,2502,11562,7725,1977,11855,20328,10837,11382,10256,616,2582,1510,5882
2325,2275,5832,3937,1485,9702,14937,11506,2826,13561,7075,8406,4263,11941,2166,3401,3344,2840,4514,2967,10265,2864,12664,10433,2032,14187,19177,14257,11499,11468,1054,2588,993,6161,2470,2492,4558,3877,1596,10767,11989,9902,3129,15015,8277,7212,4562,10185,2528,3065,5022,2591,4536,3153,10123,2649,13565,10339,2680,15189,20336,13350,13220,12358,853,2240,1341,6191
2860,2056,8068,4223,1752,14441,18843,12262,3539,15480,8874,8292,6635,15334,2561,4103,6147,3380,5332,2193,10735,3885,16124,13230,1901,18248,26651,15839,12630,13752,1461,2879,883,7944,3518,2410,8355,3548,1864,12007,14824,13524,3554,15651,9081,10067,5381,13692,2775,2911,7359,2723,5255,2198,12192,3812,15789,13023,3862,18475,28310,15139,14557,14113,665,2382,1136,8355
2730,2345,4635,3502,1370,9781,14812,8445,2110,13854,5328,7359,3794,13177,1901,2884,2864,2563,4018,2396,9025,2657,12052,9350,1621,13350,20448,13702,11597,9158,1030,2823,1151,6027,2530,1645,5409,3445,1368,9104,12943,8921,2140,13570,6436,8440,3485,11964,2012,2982,3328,2665,4036,2223,8536,2737,12256,9853,1617,12781,21339,13040,14823,11427,541,2171,1323,5831
2027,1814,3783,2399,1652,8608,13426,9100,1985,8729,5398,5545,3690,10454,1789,2415,3174,2520,2972,1801,9143,2246,11693,9672,1438,11358,17132,10782,10338,10702,863,2458,755,5517,2461,1610,3934,2234,1710,8810,12797,8353,1950,9297,5624,5878,3066,9718,2327,2713,3603,1742,3271,1613,8733,2448,10042,8077,1378,12193,18088,10396,10073,9813,612,2550,1023,4815
2398,1776,4554,2815,1063,9108,13380,11808,1590,9786,6353,6655,4516,11868,1806,4090,3283,2223,3302,2318,7464,3088,10124,8385,1385,12608,17837,11986,10034,10286,1118,1619,776,6244,2989,873,4768,2908,1557,9849,11937,10769,1970,9308,6227,5870,4102,10068,2084,2937,4322,1736,3205,1812,7194,2342,10390,8448,1758,13123,19565,11546,10835,10248,673,2232,1035,5637
2408,1757,5568,3163,1929,10070,14589,11790,2500,13631,6710,8384,4439,12040,2432,4109,4175,2479,4263,2397,9024,2735,13377,10810,2207,14841,22121,15115,10818,10076,978,1961,818,6087,2792,2386,4823,3320,1936,9653,13897,10710,2360,10910,7636,8579,5273,10721,2114,3177,4861,2082,3369,2448,9351,3413,12438,10381,2559,14892,22063,13870,11193,10210,817,2262,1108,5727
2380,1364,7600,3502,1282,9637,14136,12516,2800,12779,7178,8064,4751,12771,2427,4687,4387,2724,4902,2652,9956,3477,14338,9659,2221,15790,22846,14852,12733,9583,891,2383,880,6455,2864,2489,7934,2680,1797,10320,11979,12192,2991,10891,7447,7979,4217,11678,2891,4061,5642,2454,4151,2206,10953,3168,13549,9675,2896,14741,23892,15878,13107,11023,870,2466,1403,6245
2445,3230,7139,3266,1984,14642,17899,12618,3007,13550,9399,9168,6289,14105,2973,3772,5598,2642,5374,2731,8996,4077,13058,12014,2923,18659,23460,16212,11517,13079,1299,2747,967,7136,2491,1980,7958,3073,2575,14833,15658,13478,3280,12070,9648,8438,5349,12779,2376,3217,5574,2847,3755,2512,10512,4262,13796,11925,3249,19929,26710,15964,12301,14350,949,2606,995,7345
2973,1871,5865,2588,1501,10629,18052,10834,2087,9906,7047,6999,4976,12160,2297,3889,3699,2590,3729,1852,8947,3297,12866,8967,1978,13895,22127,12431,11597,10595,1029,2335,865,7339,3347,2206,4714,2377,1598,9962,14892,12167,2103,9634,6805,6188,4462,12963,2409,3493,4488,2243,3254,1637,9349,3365,12698,9394,2689,16921,22508,12092,11949,11563,763,2251,1087,6592
2482,1746,6491,2182,2015,10186,16092,10499,1981,12948,7443,5400,4631,10023,2330,4095,4413,2343,4754,1853,7902,3597,15169,9888,2271,18389,21548,12038,11191,8121,1005,1720,967,7715,2341,1344,6566,3805,1662,10433,10604,8985,2461,10513,7955,6753,4933,12125,2406,3731,4535,1883,3748,2573,8780,2755,15911,8590,2455,19345,24344,13204,11846,11913,973,2318,1046,6479
3580,2155,7213,3267,2005,11976,15550,13235,2873,11288,8800,7205,5880,12429,2794,4637,4355,3527,4256,1980,11756,3557,14698,9824,1751,19455,24717,12912,12031,13600,1410,2403,1015,7353,2576,3303,8214,2815,1878,11176,12363,13937,3523,12920,8900,7148,6347,11392,3382,4043,5865,2499,4265,1884,13440,3558,14727,10326,3082,18792,24745,15140,12430,12986,743,2665,1451,6812
3037,1583,7865,3663,1753,11260,13620,9883,3081,12904,7001,8223,4677,13022,2122,3929,3490,2686,4927,2901,9850,3622,14753,10533,2282,17848,21993,13805,11363,10624,710,2381,1118,6958,2218,2069,7816,2856,1907,12980,12878,10524,4042,12725,7805,7907,4958,11226,2549,3445,5195,2112,4235,2372,11283,3770,15316,10512,3187,16992,25003,14095,12369,11277,617,2549,1412,7201
2910,2568,8274,3802,2099,12108,19943,14069,2636,11942,8955,7925,5787,14999,3230,4227,4289,3096,5851,2716,9364,4022,15154,11990,2542,19054,25043,13861,15316,11933,1130,2569,938,8130,2931,2528,8002,3538,2200,13439,17310,14995,2547,10310,8566,7294,5609,13798,3030,3370,6769,2508,3684,2418,9647,3698,14442,11413,2975,20840,26841,13345,15616,12862,881,2350,1350,7379
2193,1249,4167,3188,2201,9562,13875,9160,2481,10407,6975,7057,4099,11462,2300,2930,3277,2505,3708,2646,8901,2977,11665,9400,1431,14484,20920,10686,10386,10583,943,2716,643,5727,2580,2370,4289,2969,1693,10124,12299,10159,2147,8781,6601,6811,3914,9931,2740,2969,3559,1954,3206,2001,8630,3194,13125,9069,2126,14178,19517,11841,11710,10485,607,2777,1042,5810
2025,1440,4394,2844,1325,10025,11755,6978,2313,9820,5191,5225,3495,8593,2414,3030,2731,1836,2954,1861,7514,2427,9482,8403,1369,12670,17558,11102,9965,8595,949,2303,741,4955,2028,2020,4755,2308,1643,9634,12069,8489,2055,8825,5692,4819,4640,8342,2569,2547,3160,1364,3372,1472,7627,2893,9967,8194,1939,11992,17584,11615,9402,7703,698,2296,928,5346
2299,2926,8219,2894,1848,10664,19069,12227,2592,11709,8503,7610,4705,12643,2707,5640,4194,2970,4898,2417,10724,3775,15576,11130,2764,17790,25237,14463,12355,10639,812,2545,844,7630,3287,1953,8445,2481,1817,11590,14981,11590,3177,11965,8522,5488,6808,11693,2727,4210,6794,2553,4585,1532,10869,4400,17294,10594,2974,17624,26041,13542,13632,12389,949,3042,1350,7317
2191,1704,6498,2739,1545,6149,12494,9348,2072,8099,6029,6062,4960,11604,1959,4244,4364,2044,4459,1779,7311,3160,11941,8894,1771,12690,19416,10324,11258,9510,1175,1437,884,6594,2115,2101,7271,2290,1392,7750,11483,8805,1918,8888,7347,5815,5385,9935,2141,3809,5556,2298,3474,1628,8260,2889,12185,7970,2585,11727,20029,10178,11218,9885,807,2683,1129,7028
1976,1926,5642,2522,1930,9394,12346,9670,1992,11412,6223,5569,3934,10160,2585,3820,3599,1937,3616,2024,8169,3120,11135,9166,2152,14337,19222,13677,10663,9042,842,2240,841,6432,2388,1825,6447,2273,1859,9547,11642,10203,2113,11095,6776,4865,4704,9229,2410,4256,3943,1742,3318,1403,8893,2986,12784,8507,1771,13402,20104,11766,10567,9816,756,2441,892,5966
2371,2080,6912,3045,1440,8330,12827,12380,2676,10538,6980,6887,4884,11953,2257,3735,4435,2517,4221,2196,8520,3594,12760,9230,2203,14009,20283,12272,10849,9849,847,2257,894,6342,2133,2251,7258,2500,1714,8456,10876,12542,2451,11392,7336,6441,4790,11302,2318,3909,5041,2031,3699,1898,10271,3979,13215,8003,2761,13014,21337,12913,10084,8397,865,2368,1189,6361
2850,2609,4827,2848,1682,9248,16857,8878,2481,13302,6776,7628,4352,14112,2275,5788,3817,2589,3738,2471,11418,4121,13324,10427,2219,14590,20901,15776,12713,13199,1099,2526,837,6989,3247,1660,5177,2245,2011,9307,14142,12275,2104,12813,7390,7106,4795,12892,2625,3749,4645,1785,3832,2149,11495,3205,16913,11813,2148,14786,24964,12555,13142,12285,645,2638,1072,6375
2231,1829,5632,2030,1647,9729,14185,7771,3614,10137,7256,8697,3882,11096,2006,2779,3388,2617,3696,2251,7236,3248,11520,10022,1812,14277,18044,12964,11136,7907,1000,2181,866,5658,2215,1675,6466,2967,1601,9791,10297,9584,2662,10140,7390,7111,4692,10219,2452,2860,4305,2242,2938,2338,8585,2857,11360,8991,2054,12089,20711,11698,11405,10535,752,2587,1571,5961
2338,1426,7025,2958,1429,9567,12603,8505,2577,11858,6211,5891,4531,8670,2027,4153,3367,1967,3672,2425,9859,3377,13324,9700,2199,14172,19060,13109,11746,9587,873,2132,835,7288,2470,1091,7379,2425,1457,9372,9778,9233,2634,11605,7055,6113,4829,7450,1915,3042,4112,1742,2621,1780,9638,2754,13535,9646,2649,12863,22320,13348,11813,9297,582,2139,1131,6610
2577,1957,4936,2270,2075,7663,13463,9457,2764,11463,5956,6886,4081,11294,2191,3123,3140,2418,4155,2015,8459,2939,10920,8654,2182,12808,18481,10649,10286,8370,845,1822,668,5677,2518,1961,5776,2301,1403,9568,11540,9111,2187,10455,7005,7170,4119,10151,2177,2827,4265,1935,3502,1608,8254,2637,12431,8308,1847,12169,18962,11708,11085,9541,641,2082,1105,5631
2601,1426,5004,3116,1333,10753,16411,9672,2042,11470,6886,6291,4619,10739,2644,2826,3317,2544,3566,2425,8326,3231,12282,9378,1836,11502,20270,13183,10568,9348,929,2004,885,5785,2511,2252,4932,2667,1249,11329,10993,9794,2257,9952,6911,6286,3952,10513,2468,3140,3256,2006,3755,1987,8328,3905,12899,9221,2535,13864,19498,14022,11091,12151,695,2417,1351,5875
1855,1962,4586,2344,1209,8909,11233,7782,1898,8919,5638,6298,3751,10014,1777,3397,2775,1898,3753,1945,7547,2640,11305,7973,1635,12060,15672,10485,10452,7795,904,2281,693,6016,2063,1911,6164,1937,1867,9036,8695,8650,2174,8042,6148,6658,3647,8466,2026,2835,3380,1960,2376,1630,6982,2915,11256,7277,2038,10647,16740,11324,9789,8852,536,2584,1065,5824
2377,2132,6766,2205,1390,8331,14085,9293,1808,11048,6735,4745,4651,10326,2073,3638,4416,2398,3882,1686,8631,3167,12577,9238,1655,13902,21250,10741,10747,9045,977,2413,851,6034,2183,1666,6220,2085,1276,7901,11408,9244,2434,9104,7570,5376,4924,9287,2213,3104,4692,2834,2870,1884,8846,2613,13072,8918,2618,15413,21411,11615,11114,9020,849,2262,944,5495
