847,712,2054,1610,355,3405,5846,3482,741,4176,2163,2890,1910,3515,696,1534,1432,683,1547,1368,4035,1437,4487,3992,743,5984,7283,5454,3802,4115,305,398,509,2407,983,622,2645,1221,366,3081,5056,3786,981,4705,2430,3225,1534,3542,625,1498,1871,566,1345,1219,4368,1394,4441,3733,760,5296,8050,5268,4091,4986,222,524,594,2371
1258,1059,2297,1693,491,4426,6233,3696,1113,6243,3154,3557,1955,3908,871,1285,1824,977,1874,1618,4348,1355,5651,4507,796,6604,7809,6429,4243,5039,268,455,419,2461,1390,693,2815,1767,719,3964,5835,3985,909,5447,3170,3820,1772,3404,978,1705,2033,753,1488,1540,4445,1488,5311,4086,1059,7196,8667,6685,4221,4657,214,598,565,2388
884,625,1893,1593,267,3065,5726,2435,755,4179,2347,2898,1610,3247,631,1519,1271,612,1514,1517,3622,1302,4508,2911,457,4755,5320,4765,3005,2945,192,401,315,1825,1176,702,2297,1503,310,3357,4269,2514,852,4272,2417,2887,1622,3058,654,965,1424,508,1277,1210,3535,1045,4206,3474,753,4400,5799,4867,3501,3472,172,420,400,1839
977,671,1741,1476,267,3076,5171,2718,754,4439,2063,3129,1704,3621,789,1172,1471,803,1212,1677,3908,1009,4744,3842,617,5487,5690,5441,3359,3690,268,489,241,1909,1176,503,2127,1661,455,3276,4623,3731,723,3698,2350,3227,1556,3356,711,1258,1314,612,1299,1537,3757,1101,4504,3486,535,5748,6134,5304,3387,3529,196,443,388,2003
895,848,2235,1678,379,3433,5663,4065,985,5418,2548,3134,2038,3673,643,1441,1713,673,1819,1678,4393,1150,4869,4512,854,6076,7297,5438,3620,4049,258,373,279,1995,1161,836,2356,1608,443,3523,5348,3704,1162,5104,2710,3168,1837,3407,633,1373,1953,677,1453,1547,4351,1313,4817,4333,1058,5886,7448,5740,3766,3937,235,479,578,2042
1099,692,1937,1755,519,3624,6203,3240,748,3921,2492,3230,1996,3646,749,1596,1149,784,1434,1464,4096,1376,4930,4610,753,6004,7205,5548,3632,3325,228,458,349,2208,1158,670,2001,1568,396,3581,4899,3621,908,4231,2793,2514,2098,3462,595,1331,1688,581,1217,1191,4405,1417,4684,4117,917,5335,8002,5661,4004,4071,201,413,524,2379
842,722,1592,1430,284,3020,5214,3138,873,4562,2478,2721,1830,3430,532,1448,1171,762,1405,1502,3606,1183,5298,3848,664,5838,6730,5342,3421,2993,243,366,327,2245,879,507,2162,1270,333,2692,3812,3158,916,4419,2673,3066,1778,3117,558,1416,1295,537,1189,1262,3830,942,4571,3697,739,6091,7544,5132,3875,3623,239,476,414,2216
1062,947,2985,1354,290,3794,6255,3213,981,4360,2912,3169,1934,3705,689,1541,1430,934,1742,1560,4392,1257,5161,3667,766,5217,6436,5134,3495,3471,265,399,284,2157,1090,846,1913,1443,420,3026,5667,3290,890,4781,2870,3536,1568,3472,703,1397,1718,601,1344,1457,4694,1138,6870,3762,967,5852,7363,5165,3440,3320,270,491,416,2271
1052,905,1890,1484,238,3029,5134,2577,962,3954,1963,3192,1422,3198,536,1148,1398,574,1717,1529,3680,1172,4888,3620,675,5264,6127,4981,3634,3205,266,306,354,2328,961,602,2317,1511,320,3212,4574,2793,848,4155,2229,2915,1382,3060,630,1103,1879,484,1396,1476,3985,1310,4478,3209,516,5285,6308,4821,4358,3422,170,455,439,2265
731,505,1435,1352,361,2787,5421,2910,721,3493,2020,2566,1548,2654,469,1206,1040,766,1565,1292,3442,959,3541,3659,454,5605,5968,4836,2693,3153,237,400,288,2063,844,631,2163,1163,367,2555,4042,2888,821,4279,2328,2498,1356,2722,578,1158,1323,621,1203,1073,3537,1175,3830,3252,566,4951,5719,5293,2843,2932,191,432,376,1985
