0.512361551,-0.086166797,0.1976779,-0.264561417,-0.320677718,-0.302624789,0.490290034,0.17013902,0.09749676,0.138573791,0.496048318,0.123878721,-0.18802856,-0.168583235,-0.140650404,0.239960877,0.050041535,0.24635531,0.219875122,0.151826036,-0.020723202,0.110989171,-0.391535136,-0.070109929,-0.212139358,-0.11997952,-0.124648957,0.116821151,-0.09923413,0.047662937,0.020428194,0.193144425,-0.269697158,0.035128845,0.59566297,-0.185456784,0.062251024,0.07533398,0.220364474,0.260370604,0.219396484,-0.14997939,-0.057267857,0.089608468,-0.003146032,-0.0735566,0.440024139,-0.098087698,-0.306752143,0.488704483,-0.162170477,0.373478814,-0.124004407,-0.148487687,0.399123818,0.212217765,-0.11730845,-0.117943124,0.10113536,0.217231144,-0.132586648,0.330341286,0.457511765,0.39264148,0.295869452,0.113672834,-0.373473964,0.221035234,0.145137539,0.206231999,-0.089665854,0.158198361,-0.2136768,0.051100387,0.009878024,0.130938213,0.323452473,-0.337540237,-0.206620197,0.308864193,0.320483901,0.41693261,-0.074150064,-0.142549985,0.024704031,0.156741593,-0.16217268,0.145077592,0.132789021,-0.323557942,0.02916815,0.345593321,0.143461218,0.335069253,-0.148269307,0.127898499,-0.125430016,0.244657063,0.275657179,-0.199358214,-0.173316408,-0.245711705,-0.164545127,0.154123863,-0.1004499,-0.075653071,0.166827528,0.033869051,-0.15459256,-0.335604745,-0.028430241,0.653704745,0.198467637,-0.257676754,-0.05178985,0.027811356,-0.162004157,0.233216145,-0.207154249,-0.203598434,0.002394284,-0.195699479,0.341509098,0.311004021,-0.044363742,-0.054834971,0.61561413,0.2038296,-0.156294119,-0.233238607,-0.176768206,0.232050384,0.242528765,0.095897104,0.086635455,0.166522382
0.314984491,-0.278623926,0.164513403,-0.386127616,0.203837991,-0.245631361,0.141812909,0.159545327,-0.325128754,0.339275062,0.446002344,-0.036198961,0.042087992,0.139945673,-0.148503706,0.363071137,0.176468314,0.221947012,0.253296064,-0.041328689,-0.007872798,-0.302548858,0.007762739,0.379000338,-0.03722313,-0.161992063,0.005833198,-0.366030652,-0.157168201,0.418090838,0.046182074,0.086347175,0.18306232,-0.004013526,0.455859971,0.333150846,0.009383127,-0.333347748,0.105079487,0.240310928,0.011811326,0.102145407,0.021794013,-0.118062742,0.046302725,-0.229755947,0.080318506,0.048265716,0.103583985,0.088186998,0.133741322,0.143082839,-0.065293464,0.122934316,0.156973212,-0.110297042,-0.102405072,-0.283180393,0.40802898,-0.348563964,-0.125583393,0.203389028,-0.056958373,0.186316898,-0.038594489,0.122422812,0.005076861,0.204979368,-0.149755282,0.14296853,0.279969449,0.270786341,0.144866828,0.303554402,0.014131857,-0.044465993,0.135870491,-0.021595643,-0.194261132,0.121007209,0.062254135,-0.066458446,-0.001160101,0.075701555,0.278075615,0.371600063,-0.065494248,-0.054235815,0.164809814,-0.075171602,0.131127646,-0.138648449,0.128485018,-0.139547171,-0.052958685,-0.036701564,-0.171897778,0.013586353,0.340689538,-0.010039517,-0.418267486,-0.094838265,0.084345569,0.424145966,-0.207048759,0.496477505,0.316151574,0.054615208,-0.162941884,0.219945676,-0.022002823,0.1179755,0.522306596,-0.023305279,0.145802946,0.020965834,-0.184973384,0.176324395,-0.144509085,0.216753025,-0.291518711,0.08320887,0.023194864,-0.090398078,0.061325102,-0.121904649,0.227526627,-0.046753446,-0.217564845,-0.053513503,0.291367195,0.00092783,0.182983545,0.067617535,-0.361124879,0.020112233
0.355720176,0.037592284,0.258900568,-0.254096732,0.098132743,0.039000063,0.168884786,0.481963732,-0.213437373,0.019779334,0.043768061,0.071046643,-0.225780062,0.111817984,-0.057438259,0.009809705,0.177286018,-0.160793674,0.088839224,0.182455331,-0.334685723,-0.078135653,-0.089653561,0.089671233,0.088578232,0.012825926,0.147970145,0.215419706,0.146668073,0.105784833,0.32625462,0.241393308,0.096881623,0.124130901,0.004712999,-0.005200284,-0.424571868,0.0557241,0.113560733,0.403670468,-0.006302419,-0.054158406,0.264875652,0.062272243,-0.065354031,0.086316369,0.063110659,-0.234591251,0.114218985,0.025061464,0.083796517,0.482088174,-0.022799966,-0.124514137,0.009835071,0.069804803,0.122427771,-0.120597362,0.042734096,-0.087787843,-0.127941033,0.443673871,0.171701479,0.123312471,-0.227210803,0.001360743,0.007493561,0.294997787,0.186740189,-0.195792885,0.15129952,-0.13844351,0.141257224,0.004944791,-0.011478076,-0.04055139,0.238568437,-0.145277807,-0.323863556,0.231030943,0.19023406,0.008269678,-0.302858633,0.116590699,0.593376398,0.057127682,0.079679907,0.08276876,0.160641327,-0.049424623,-0.002146351,-0.03531957,0.294839627,0.015429125,-0.056129686,0.324463101,0.040413741,-0.04238802,0.274318471,-0.173655148,-0.011356004,0.213476825,0.14624015,-0.142568406,0.123258287,0.200344425,-0.047105524,0.076002837,-0.140704833,0.081224183,-0.098419651,0.069951439,0.231033443,-0.242882478,0.171694845,0.13156894,0.059814625,0.279797115,-0.295411604,-0.260965164,0.215995689,-0.062492249,0.198181302,-0.036207913,0.229774988,-0.072303017,0.091379312,0.396675212,-0.013460715,-0.258272123,0.019690827,-0.064968939,-0.252108277,0.023675727,0.078967334,0.042702555
0.409915388,0.040326301,-0.010241505,-0.217063605,0.044092603,-0.089216304,0.588361252,0.03246546,0.240210121,0.168789203,0.320401617,-0.259848265,-0.114701952,0.14501232,0.01749347,0.20981787,0.365366065,0.270021001,0.039014679,0.066026791,-0.225137279,-0.036736184,-0.129100085,-0.183275324,-0.286697096,-0.195028135,0.178004934,0.105027995,-0.035176402,0.0973456,-0.103814785,0.035264543,0.168293113,0.229672577,0.411848657,0.044938767,-0.081567522,0.010069009,0.115140808,0.467059887,-0.04375779,-0.0590954,0.076351187,-0.19332516,-0.119655911,-0.174833163,0.23346149,-0.200307857,0.139029108,0.206174446,0.182633719,0.358080306,-0.11549806,-0.107405237,0.208492108,-0.115296667,-0.052146325,0.18798663,0.10703892,0.138785002,-0.071153127,0.440289523,0.306854414,0.105958416,-0.3568355,0.139773782,0.039013533,0.145419336,0.087766416,-0.07510234,0.011288365,-0.242326666,0.180551228,-0.156757082,0.114117472,0.007601771,-0.058810114,-0.083831341,-0.289280618,0.240043924,0.252428897,0.267216618,-0.1075074,0.069878264,0.051769569,0.09723693,-0.009798702,0.199975467,0.043438023,-0.142949748,0.133013076,0.208860712,-0.04184337,-0.021707919,-0.279378716,0.187894944,0.037494394,-0.064926552,0.18071559,-0.231219869,-0.266567461,-0.080605348,0.235979783,0.048838646,-0.205126303,0.503831451,-0.126730282,0.234323407,-0.152881239,0.194829225,0.2824605,0.119583348,0.236207376,0.077028714,0.007119013,0.22603629,0.102753847,0.093387884,0.088568978,0.259771343,-0.224704046,0.103706985,0.135623534,-0.182325079,0.084643196,-0.164350941,-0.107602222,0.09480967,-0.130887811,0.359840034,0.065619213,-0.068262758,0.221300784,0.192285665,-0.117697858,0.020834394
0.219724155,0.049411047,0.443793036,-0.268862217,-0.202370871,-0.076192099,0.13032873,0.057249521,-0.207247747,0.021697327,-0.173969488,0.201254845,-0.010197013,0.34501085,0.466199384,0.217215568,0.036779669,-0.094962428,-0.022570137,0.209057957,0.301692488,0.176592502,0.182261134,-0.045870047,0.072507973,0.042640238,0.047100134,-0.49248252,-0.033614293,-0.107425368,-0.081001881,0.220063676,0.174636967,0.088367739,0.333119947,-0.054432855,0.281925318,-0.059829257,-0.227590521,0.221858259,-0.025027781,0.137170615,-0.310832362,-0.067711808,-0.234118904,-0.316717777,0.076649275,-0.019668821,-0.024828497,0.215766831,0.080188264,0.527081417,-0.094431477,-0.023999764,0.002062698,0.054419925,-0.205410702,-0.1463328,-0.039782538,-0.038229953,-0.209254514,0.310656336,0.20702759,0.199929532,-0.225562051,-0.016838068,-0.054350903,0.295741826,0.128665492,-0.045205675,-0.22844613,0.005125947,0.066982674,-0.192948693,0.247721549,0.052506581,0.105459065,0.189959792,0.13049692,0.222821173,0.418950658,-0.013488195,-0.256979407,-0.162445172,0.335977393,0.044747292,0.016168649,0.335846648,0.215674169,0.061469122,0.064557336,0.111194401,0.044155283,-0.171541509,0.144592509,0.139050886,0.051221608,-0.30651986,0.112005479,-0.144454788,0.17107616,0.04515773,-0.192622899,0.058807558,-0.063523924,0.424539571,0.007889596,0.089567212,0.104829064,0.16720674,0.171011753,0.408557614,0.080464052,-0.010557002,0.116079669,0.477926298,-0.124654278,-0.042607357,-0.324087743,0.009491937,0.114538091,-0.004209134,-0.016150219,0.361867617,0.058044616,-0.124813097,0.259444662,0.078002701,-0.040039244,-0.04916713,-0.004098339,0.065222486,0.009326688,-0.086307162,-0.253233611,-0.187304914
0.40745598,-0.329003324,0.246158781,-0.289662068,0.107268798,0.042587235,0.06536268,0.31219258,0.017143394,0.151087872,0.011473317,0.210625338,0.021490448,0.138222547,0.059007041,-0.001030962,0.472781122,0.010188811,0.218567514,-0.094239023,-0.38518402,-0.136753172,-0.171021464,-0.417109212,0.147760131,0.147072973,-0.298084381,0.377776326,-0.035826283,0.424557675,-0.150465044,0.365098317,-0.256396754,0.158102459,0.566512947,-0.100603887,0.117052924,0.17871363,0.100947155,0.14806832,-0.013136981,-0.298053576,0.233911517,-0.191506236,-0.048423208,0.137550392,0.215428263,-0.233252982,0.041560696,0.098009456,0.17827947,0.283269179,-0.294115615,-0.077097172,0.327583125,-0.129114612,0.107334829,0.321677079,0.184026215,0.145455027,-0.012963501,0.310836798,0.005497507,-0.088314945,0.160678435,0.099264484,-0.101755556,0.429119159,0.135794817,0.106758604,-0.144564108,0.036239949,-0.172422887,0.120886596,0.209782114,0.089302219,0.165366237,-0.126314993,-0.206136175,0.064678547,0.061222056,0.191362998,-0.259116075,-0.076789508,0.303424861,0.008633741,-0.094773621,0.321145233,0.042306055,0.218312318,-0.155624329,0.288765086,-0.371208147,-0.025215309,0.447275636,-0.198597341,0.118838639,-0.046227098,0.297029519,-0.039771426,0.212851625,0.191293941,0.169501117,-0.163294903,-0.04001836,-1.13E-06,-0.111957312,-0.232958036,-0.210341752,0.131064675,-0.342577966,0.263808271,0.276311807,0.284707801,-0.026875486,0.187992655,0.141045414,-0.211969467,0.149215175,-0.125663376,-0.181017275,0.23155273,-0.029887351,-0.034213578,-0.163319648,0.330321626,0.21205737,0.261723967,0.10598404,-0.013986201,0.258575293,-0.218709515,0.010972594,-0.239469404,0.173638039,0.217225595
0.262643165,-0.147602377,0.11291413,-0.284491299,0.03481493,0.153207996,0.226944281,0.370420083,-0.112374678,0.32769009,0.02817231,0.297588087,0.198683704,0.158941201,0.145955426,-0.031183229,0.273772985,0.424309802,0.061833043,-0.234160292,-0.130387445,-0.010915457,0.117678845,0.238916842,-0.100352457,-0.01124116,-0.145820016,0.10095097,-0.354568163,0.301152247,0.290545847,-0.14139734,-0.163256946,0.151348693,0.504168949,-0.083967838,0.093596259,-0.036988879,0.143030486,0.207677089,0.027792783,0.106571102,0.193335787,-0.080747929,-0.124934989,0.100326423,0.374739634,0.019319936,-0.206078787,0.043652575,-0.239249284,0.384701292,-0.162187555,0.190280567,0.200331712,0.124167579,-0.113591192,-0.329305361,0.194593041,0.32122816,-0.1959929,0.353958414,0.357447311,-0.045497444,0.07073378,-0.070590169,0.052144336,0.12567486,-0.280828469,0.071301477,-0.513921093,0.289608968,-0.193386034,0.171996321,-0.020233449,0.182384621,-0.274021715,-0.282707394,-0.053314085,0.419362655,0.438872163,0.337643839,-0.34057169,-0.026584573,0.074861322,0.335648345,-0.004836403,-0.437396103,0.210767241,0.110705232,-0.044333056,0.200201137,-0.065194945,-0.100309669,0.113444035,0.046300413,0.237364422,-0.187766144,-0.085078895,-0.098663114,0.124493064,0.105772618,0.26310429,-0.220732927,-0.432808061,0.370492636,0.009017891,0.097000214,0.083032655,0.038099225,0.209868728,0.179909459,0.116353568,0.132216147,-0.226292165,0.169110233,-0.150248728,0.07394978,-0.339826672,-0.119636259,0.050713238,0.05656349,0.248846029,-0.279220707,-0.011290078,-0.011650032,0.101524946,0.164958044,-0.054358912,0.352878039,0.315999594,-0.112232459,-0.125451842,0.142630182,0.172950648,-0.166998774
0.239841619,-0.099809667,0.295845524,-0.085688689,-0.093867478,-0.100627274,0.380090232,0.39029473,-0.218108555,0.058272971,0.060020854,0.213760951,-0.060432098,-0.190388512,0.012394505,-0.130030539,0.044899472,0.230150206,0.16645624,0.19239937,-0.340354423,-0.088845032,0.159488524,0.10990468,0.271801428,0.342101054,-0.158601559,0.215340264,-0.035484967,-0.063520045,-0.088507256,0.33285185,-0.130599198,0.065727116,0.256304558,0.155516843,-0.218346712,-0.074035586,0.242876425,0.281687703,0.034213404,-0.268982053,0.37792534,0.045854958,-0.091065484,-0.113686741,0.019837056,-0.014735356,0.00897596,-0.078247882,0.042149548,0.172241503,-0.291251736,0.070879331,0.16097763,0.025907592,0.263234677,0.328384459,-0.131167045,0.064498991,-0.091549109,0.198261124,0.020940028,-0.122934404,0.105491423,0.095818547,0.202403779,0.325007809,0.136746601,0.092676738,0.029662841,0.126497489,-0.097563188,0.180882233,-0.123833427,0.142170705,0.096022907,0.080699972,-0.066909637,0.321633727,0.229972959,0.296851831,0.160217641,0.169944086,0.370047545,0.09841619,0.166547406,0.162756415,-0.197955616,-0.134933608,0.001966436,0.154323879,0.176654621,-0.195644908,0.037788588,-0.258921913,0.047496162,-0.07130507,0.077688566,0.02896513,0.127936832,-0.011036779,0.008068244,-0.18309651,-0.092405872,0.50561812,-0.03342852,0.078950656,0.127408633,-0.244058263,0.181687724,-0.080740913,0.010131266,0.106195047,-0.202623943,0.208225755,-0.274432251,0.137777539,0.210626959,-0.147254517,-0.091239929,0.023540546,-0.124655196,-0.179544061,0.144297879,0.230375674,0.440960684,0.497432883,-0.116625248,-0.125821037,-0.139963639,0.05748466,0.0516714,-0.048192702,0.147827775,0.003333963
0.322308434,-0.178653644,0.203320534,-0.432631579,0.167151812,-0.036495422,0.109845714,0.429680053,0.217998,-0.012811394,0.360736028,0.187399643,-0.004212487,-0.21008834,-0.109842442,0.228639319,0.17394886,0.25461688,0.199655333,0.135093565,-0.356833401,0.029262494,0.00885946,-0.115019795,-0.20143173,0.049158633,-0.301666308,-0.074244201,0.155582031,0.383240243,-0.111917946,0.174457459,0.014014086,0.172132427,0.362858529,-0.242007228,0.043548193,0.129247845,0.236425919,0.360224472,0.152913333,-0.110296759,-0.22690514,-0.106496665,0.021332928,-0.012786786,-0.245307559,0.306705649,-0.001605016,-0.320176312,0.057159291,0.606433681,-0.367190884,0.304154916,0.138765377,0.463052597,-0.085644565,0.082678866,0.147065698,0.102934499,-0.289824618,0.462168254,0.176355505,-0.035527513,-0.001860898,0.080144287,0.144009211,0.136085959,0.060585602,0.003745392,0.061239781,-0.087064401,-0.027364544,-0.165553815,0.280347849,-0.109190627,0.163864613,0.204792509,0.040410333,0.134649504,0.30564205,0.066731569,0.196130372,-0.24872661,-0.17427795,0.0654117,-0.248277618,0.104795667,-0.107003891,0.328103895,-0.159157378,0.159107311,-0.082107213,0.194403172,0.020020354,0.044131104,0.014559426,0.088713462,0.241939071,-0.180559948,0.019727962,0.205104596,-0.19111422,0.20151683,-0.284416346,0.444319249,-0.198117331,0.028103771,-0.105879332,-0.205699258,-0.016324277,0.34531565,-0.102844718,0.47144934,-0.138383639,0.310370356,-0.233249004,0.153393856,-0.488276219,0.190077804,-0.035963365,-0.102402467,0.088652395,0.345249678,0.178770364,-0.051642404,0.161845784,0.017539487,0.221781085,-0.127885256,0.286831055,-0.311462473,0.065777995,0.10640035,0.092545537,0.003839577
0.57672357,0.271219731,0.239104345,-0.047863357,-0.131910572,-0.244306382,0.445535354,-0.061729713,-0.234250166,0.165761646,0.185858595,0.105114588,-0.015162693,0.391671675,-0.199026826,0.246437254,0.000249625,-0.091776454,0.211027057,0.102318251,-0.080615278,-0.261062229,0.011172003,0.240557495,-0.129615249,-0.175320266,0.097193845,-0.090337888,-0.386882245,0.401768176,-0.106460538,0.160617779,-0.013066949,0.222250523,0.623640325,-0.174482203,0.295634434,-0.008551154,0.172988581,0.419940474,-0.164826612,0.233997231,0.006654351,0.046106457,-0.426950826,-0.098500754,0.009074605,-0.032599429,-0.065468687,0.092530111,0.01070945,0.144726996,-0.101428694,0.011709743,0.021858391,0.002684755,0.007311486,-0.023360249,0.320894874,0.045102523,-0.20715286,0.285891956,-0.216288525,-0.236103229,-0.126892599,-0.058923179,0.208951946,0.107019076,-0.067918121,-0.143916794,-0.041958877,0.144951774,-0.200350019,0.152191278,0.06849815,-0.073914836,0.286595864,-0.11064091,-0.023876226,0.298159731,0.393640986,0.340729613,-0.315282325,-0.009238372,-0.103694803,-0.063996001,-0.046541192,0.112549825,0.036260439,-0.043795752,0.212182094,0.333996444,-0.062658365,-0.140270897,-0.265893681,0.008132376,-0.020145218,-0.20861043,0.230379087,-0.08959052,-0.232313292,0.031017841,0.138180163,-0.061302331,-0.049234043,0.150501824,-0.075538743,0.162967076,0.027506482,0.122617108,-0.235173899,0.45375374,0.180380657,0.009446289,-0.175624504,0.021167497,-0.128366438,0.273370143,-0.087651363,0.051995088,-0.108819276,0.243453535,-0.223096144,-0.112117291,0.30049211,0.314204983,0.522005388,0.160628297,-0.069636312,-0.270537054,-0.119954024,-0.124964093,0.333849606,0.187284863,-0.130823043,0.033821843
