-1.029738411017734334e-01,-7.188721077098333967e-02,7.470875004038528278e-02,-2.244265472649501769e-01,6.949124637665561599e-02,-8.943833856998166520e-02,9.617628984614448595e-02,-2.961652271216627663e-02,1.783417960273433744e-01,-4.515781746579469215e-03,5.015077736345590481e-02,-2.004027911997435241e-01,3.363768139429413329e-01,-2.134161271718803266e-01,1.131556607233681760e-01,-1.381554033074299526e-01,-2.175566798130124796e-02,4.032019832434188128e-02,-2.379749071510761926e-01,2.137431633019485910e-01,-2.313980135327088905e-01,7.682332795129261094e-02,7.894938563526097963e-02,1.117433745840936965e-01,-2.273116918537294306e-01
-6.916219004097479139e-02,-1.246400264858069928e-01,1.217556378366196485e-01,-3.010073078426156457e-02,1.604855049024695168e-01,3.584844486764514060e-01,-1.270441222532841530e-01,-5.134509771020694807e-02,-4.313984325841670187e-02,8.415403041360244862e-02,-1.669037086360003197e-01,2.609304133466219255e-01,3.320306983461133177e-01,-2.363806892380032332e-01,-2.971115272143199926e-01,1.360182943232116359e-01,-2.102509582338845107e-01,-3.909401136394537180e-02,-1.631601668659729276e-01,-1.224051466863091825e-01,6.388324944911596970e-02,1.250956229651490059e-01,-2.633913085154104133e-03,-1.380381851396622062e-01,5.888565239640942972e-02
-1.161533831000828298e-01,-8.949271997373858811e-02,-1.736092349240652977e-01,1.912373790615300440e-01,1.278241230479566226e-01,-3.035552033998550892e-03,-8.736098171510134347e-02,7.845501580313390955e-02,-2.554650967120959959e-01,-1.314045966057940662e-01,3.795223992160361159e-02,1.234773572558906796e-01,-3.503786835900998820e-02,-7.252345969672260861e-02,8.272103449292869670e-02,6.214351932325052480e-02,1.992677252642601760e-01,-1.733606788823108258e-02,-9.911256688759444156e-02,-7.674549586714778104e-02,-2.728541688525596906e-02,-1.302246823840253198e-01,1.450339906143278956e-01,1.268053074783668382e-02,-2.545449780207473811e-01
-1.159247594277178772e-01,1.960271848326911037e-01,-1.251682797548916704e-01,3.419071423248226660e-02,6.964676785182345731e-02,-5.826878032063075030e-02,2.183968967158662067e-01,4.792439752138848499e-03,1.776178799203257386e-01,-9.520919092716181864e-02,-5.504877864040506885e-02,1.191696064256059784e-01,4.910601824135074622e-02,4.589984461467105925e-03,-1.409008164608998581e-01,-2.191864514867482017e-01,1.771862750191214794e-02,2.476993112672470077e-01,1.485351841267547601e-01,-1.418437704228773799e-01,1.766217479977610361e-01,1.359127508075459456e-01,1.560095901688163256e-01,-4.916393171639663745e-02,-1.272619414641219804e-01
-6.001609926566211367e-02,1.514414033815070226e-02,3.505299858005151981e-01,2.646285101540893914e-01,-3.623699133160795949e-02,-4.450718004948867046e-03,-2.557239494614949038e-01,2.649840870501121159e-01,1.650783233780436787e-01,-2.434288642422723359e-01,5.078762560810387572e-02,-1.594581350350317006e-01,-5.289809158715741422e-03,-2.116260276450773747e-02,6.299070761557185039e-02,-2.495559508151479200e-02,4.634270063524204009e-02,1.216980937456429435e-01,-6.598007245707540602e-02,-4.852464206835736815e-02,-1.291034344821119506e-01,-1.451244944648512059e-01,-6.296028644452648926e-02,-1.603492942675978639e-01,-3.540928647166755039e-02
-1.352156472359380690e-01,2.175016189810941025e-02,1.542063478264218968e-01,-9.958859497409211503e-02,8.533272742266696798e-02,1.276188684430779909e-02,2.030003210454857376e-01,1.432315695774395437e-01,-3.123934803383754399e-02,-5.951651871199239302e-02,-4.615201376446506631e-02,-9.801242915177474369e-02,1.845825018816321661e-02,-1.190514632022862673e-02,4.374336292205539822e-02,-5.879069844611062301e-03,1.295989846784702804e-01,4.575086748869771486e-02,6.672273829099376052e-02,3.123269575851218838e-02,1.688823059149860417e-01,9.081417321124318764e-02,-7.628002503657643762e-02,-8.642142771772946819e-02,-3.815727020442202799e-02
-1.379065140280644197e-01,-4.230290194263082448e-02,1.397808225696001161e-01,-1.266069717992307497e-01,3.849420947193693543e-02,8.812059658884538460e-02,-1.883930944366501992e-02,-6.252836988420029662e-02,1.084276664255573175e-01,1.580458128027994319e-02,1.462302288354602742e-03,-1.970803597230532389e-01,-1.034493114847423040e-01,6.864905678146633605e-02,1.833741852958346574e-01,8.718139545818834324e-02,8.544625039357686691e-02,-7.019486856949928855e-02,-2.048335562478525995e-02,-1.130937677942511349e-01,1.806085318602823619e-02,8.087419668282677665e-03,6.878978866578250306e-02,-1.963106993686725976e-01,-2.459861955545768197e-02
-1.225972025855404796e-01,-8.538419981304855300e-03,-7.239086038698416825e-02,2.194383812816408375e-02,-8.087608621364807127e-02,-4.737604518550300736e-02,6.010410975890953522e-02,1.974051202128760396e-01,2.272405955438627778e-02,-1.249730529340328661e-01,-2.303506447111699218e-01,1.706611179257252198e-01,-1.859606732590255163e-01,-1.462699992821915596e-01,6.375871689705072537e-03,-6.256136510627754999e-02,8.122052808669064095e-02,9.334549133860993442e-02,-9.108577420558422455e-02,-4.207777276090490792e-02,-3.345525326991047876e-01,-2.726895870376113556e-02,9.172890143999953838e-03,-2.107738804886093720e-01,2.758656779468819931e-01
-1.193717585069405396e-01,9.683786729389888548e-02,4.830342027345596589e-02,2.996750282028581847e-02,5.140938568138123110e-02,-8.412152404443820619e-02,2.747650841455606674e-02,5.438154010009352279e-02,-3.753256783020877951e-01,2.888518626836490688e-02,2.115189663880700788e-01,-6.789226024408126503e-02,5.378472149628774068e-02,1.075930444088811500e-01,-7.634461450986521069e-03,1.138675002413657295e-01,-9.583785737601223376e-02,-1.212968929091266107e-01,-2.702092367748014090e-01,1.266409708123939493e-01,-1.360592117335385209e-01,1.012452092290046235e-01,-6.214618248498231939e-02,4.507423638713388414e-02,-3.799205457558432752e-02
-1.283737366948332348e-01,1.757740347609375031e-01,3.036263221012948377e-02,-5.524033678445866569e-02,1.158932041645746314e-01,7.570591927550268663e-02,-5.673188573653248357e-02,-7.802904928690515551e-02,-8.647419940440145836e-02,-1.817046695536015388e-01,2.888333338211802881e-02,-6.809862565265653589e-03,-2.198829162959869965e-02,2.052034884418148242e-01,-1.599143092323956072e-01,-1.147664900770697244e-01,2.181527394235001360e-02,-2.330705221055530407e-01,1.077022266068645151e-01,1.325466026737155134e-01,1.247684269167501636e-01,-1.299290367163112581e-01,-1.758090973829304349e-01,-4.663644859814790322e-02,4.237676431196614468e-02
