-1.197264422044268173e+01,-1.215892129033684099e-01,1.359364569002398992e+00,-1.262527798454522454e-01,6.633664739615820205e-02,-2.893157474849985533e-01,1.945579540106833483e-01,-7.691920723257347769e-02,-4.970742300047902851e-01,-3.242935817728990200e-01,1.780011187579454646e+00,2.221874822210072042e-01,4.064043365815948050e-01,4.772173820522273013e-01,-7.546387799696480103e-01,-4.057412856559965419e-01,-5.934794491120154447e-02,-1.227853180192329585e+00,1.114326641769232573e+00,3.137800796846501594e-01,-3.648670946206793997e-01,3.572673980984270026e-01,6.631076769637631596e-01,5.378853911315839564e-01,2.571551888548124776e-01,-8.375175037622500929e-01,-1.625975285738451015e-01,7.604397793533135275e-02
-4.712990442235858168e+00,-1.266823430305533904e+00,2.442712417492568733e+00,-2.702548651410024316e+00,-1.025607051882568843e+00,-1.338248911742577096e+00,-1.116949167432174761e+00,1.162886058349050344e+00,-2.220835787711422649e-02,-1.052809781869563865e+00,2.613574587475054334e-01,-9.357645063705319899e-01,-1.621510555120043717e+00,3.854691452959891906e-01,4.667712681440188138e-01,-1.294967914927663555e-01,1.108010956149975357e+00,-3.757523565785726438e-01,1.074984977167594835e-01,-4.480519083961633231e-01,-4.473091683332125479e-01,1.113874699585846173e+00,-2.930220116563293509e-01,-4.205453366351472599e-01,2.804562782045469382e-01,7.049404625460718721e-02,-4.763563681977851516e-01,-5.210589248753669800e-01
-5.736250456520384233e+00,-1.426643621708708842e+00,-3.486620449581829817e+00,3.960232533350823148e-01,9.755576218574166236e-02,-1.486642679561413605e+00,-4.404804978805043070e-01,1.030455782284960042e+00,1.436440841555227887e+00,-3.619484086865412675e-02,1.481673369291254039e+00,4.456079006542025267e-01,-4.999944242834271635e-01,7.213487442525279292e-01,9.296423437742418194e-01,4.951837782757931294e-01,4.110962519207538857e-01,3.080928569576221188e-01,2.572007338632792406e-01,4.830149366062741478e-01,-4.875595612851357230e-01,-1.136811365999229606e+00,6.213712236065843664e-02,5.965117329612196900e-02,-8.349072677533264653e-01,-6.889849554506138896e-01,5.351798711805456632e-01,-4.123252522099081219e-01
3.095332565239255374e+00,3.064067241252298679e+00,-1.716858972334032618e+00,-6.510044614692148679e-01,7.642870433968987909e-01,-8.134427874286556115e-01,-1.921233728932246088e+00,1.892801661948417147e+00,-1.733363249048414323e+00,1.008975578088370684e+00,5.310527212204046998e-01,-3.893146646902761465e-01,-4.437009789912386148e-01,-1.801368348185624857e+00,2.025522768798508011e+00,2.343552410228282312e+00,-4.363490881610327943e-01,-4.484655314871578424e-01,-1.205473489584783620e+00,1.507097711949618946e+00,6.552307738233362211e-02,7.642347240307587053e-02,7.637674880440610270e-01,1.171415928002726980e+00,-9.772419462277512903e-01,-5.417771302210692141e-01,-7.494960036413400584e-01,4.086927336829802582e-01
-2.022225485883696994e+00,3.104721310126759448e+00,2.649284292532061991e-01,-4.334143514652268436e+00,9.209935075921715786e-01,-1.053566769594401986e+00,-2.026460369970478403e+00,1.582509575647676581e+00,4.077813299349526965e-01,1.428737461637750172e+00,-6.103586120380807833e-02,-2.397991590959940855e-01,-1.717038428415378348e+00,9.685284409062039357e-01,1.218319984455828786e+00,-1.052454159770773723e+00,9.106888752518673691e-01,-2.445552491412434470e+00,4.432863285266767650e-01,1.596200413950561448e-01,1.738720410606224842e+00,9.446073647775183879e-01,-1.474434242968453435e-01,1.961035146845974131e+00,2.003601089166017757e-01,1.016451747882987089e+00,8.405364185577031133e-01,3.437057324254993440e-01
-6.231504439941571327e+00,-6.011038262537825583e-01,-1.640316194540138106e+00,2.655693593804565183e-02,-7.295406247609357298e-01,3.695779562961308828e-01,-1.653704936445391960e+00,-9.314098325650603805e-01,5.131121604248976009e-01,-8.372389788159306789e-01,-1.550480211220689020e+00,1.172143889877284295e-01,6.353820587943965759e-01,-7.545132133767423754e-02,2.026193023745851640e+00,4.897979404520446667e-01,-1.412491351105489068e+00,4.422543237697162954e-02,1.391026890649845971e+00,5.981659758143685890e-01,1.321580177578060566e-01,1.885001666379195195e-01,1.267372235977511918e+00,-3.700661859194499526e-01,5.346988166817588928e-01,1.137848275848730273e+00,1.005463817435169771e+00,1.843332446019490256e-01
-7.000852929833081717e+00,-5.222336700325359793e+00,-3.618920465550811566e-02,1.322033611375318829e+00,1.163515727643805064e+00,4.428616794731224382e-02,2.806408517479941911e-01,7.768903485204579074e-01,1.793492131187261807e+00,5.942963511539796073e-01,-6.808832172685502782e-01,-1.282857656566851023e+00,-7.951489225977350639e-01,-4.191282287962837527e-01,3.626826319557231448e-01,4.363800106939570989e-01,-2.168754651352695906e-02,-1.742083050524051158e-01,-2.880063726416015601e-01,1.723053981519445665e+00,-5.235957823303751812e-01,1.951118868776418935e+00,5.733767323405192240e-01,4.546566935740897208e-01,1.296687937323837692e-01,6.445268266551380798e-02,-6.250008802434927624e-01,7.401151529557406517e-02
2.219097873141670174e+00,-4.238032255610584276e-01,-6.533754565217742005e-01,-1.861845243176635023e+00,-6.617221108330058055e-01,-4.999336461976623958e-01,-2.029958131519948861e+00,1.006089811787019617e+00,1.547054513986322544e+00,-7.105748878977743432e-01,1.745704485805730510e-01,4.977999658117181481e-01,-9.419977266202766986e-01,3.008051909375772381e-01,1.063333689562776074e+00,1.148131034691453278e+00,5.233848712770143852e-01,-1.740635083078460321e-01,-4.372294459764192731e-01,1.114552933943439239e+00,-4.303337665567751880e-01,3.482650921053808135e-01,3.257845026958573476e-01,-5.859726721763671708e-01,1.718782779157086715e-01,-8.118418068949807553e-01,6.786886576448653008e-02,-3.430150227965418352e-01
6.344764968216527024e+00,-2.827045160477331454e+00,-7.544754641343128787e-01,-2.055442322503765684e+00,-2.205153267181494403e-01,-1.529091546319337080e+00,-3.536099049532274996e-02,-2.168002757342529563e+00,1.780823336688140968e-01,-1.354915894096005546e+00,6.856847321515571192e-01,6.299194201330293730e-01,-5.737932812866440857e-01,-5.486443940491569915e-02,-8.963005517146693801e-01,-1.749744420984945981e+00,4.008904898253586313e-01,-2.950365007496614234e-01,2.083437024794918546e-01,3.196515128500394542e-01,-2.038402190992903429e-01,-4.615103775871022274e-01,-1.533029709950729291e+00,-1.706957153363546364e-01,1.456295686790476662e-01,9.333064688282852739e-01,9.630300158989361925e-02,4.944661950226539870e-01
-6.307842416332790636e-01,2.116563815104386403e+00,-3.722990953549799364e+00,5.711832957799771737e-01,3.697474859249188395e+00,-4.530885679896983764e-01,-2.670187267959477362e-01,-1.050576911626229792e+00,-8.472148974785725928e-02,-1.691342688940372097e-01,-4.414024891881871970e-01,1.836023785473987063e-02,1.807244545119595508e-02,-6.696907377420914520e-02,8.459596086953854455e-01,1.483885670452392003e-01,5.315897964691287392e-01,1.153140622764174950e+00,8.204365335628670541e-01,-5.395987982940341210e-01,-1.334698541009122774e+00,1.288108543164090847e+00,-3.629342567078698845e-01,-4.267373850103074739e-02,-2.977981168518566979e-01,-1.590083025715914644e+00,7.314409467291083100e-02,-1.872159496064265127e-01
4.200562818783896368e+00,-5.228591249391619789e-01,-1.931282882682278323e+00,-1.285197492253366658e+00,-2.675061279591731456e+00,9.722320412387290833e-01,2.532298946403461204e-01,1.533040979404277415e+00,6.392410225603268881e-01,-4.471699229515869733e-01,2.482013288259750372e-01,1.162085814119525606e+00,-1.394562348649048600e+00,7.225490509393213412e-02,-4.195312672930093245e-01,5.502671468828023160e-01,-7.882008211324159630e-01,-1.472972933647556937e-01,-7.777091840369269038e-01,-2.164789210861259305e-03,6.666267031204364812e-01,-1.589032392647469205e-01,-5.053613489388988356e-01,9.979106866021500988e-01,8.074745144079484849e-01,-1.072920308623921404e+00,-9.671372047527111437e-01,-6.651602554829338931e-01
-2.902012252250243396e-01,9.640269923131397078e-01,-2.317941834730344652e+00,1.730615136510422536e+00,-1.133648465617480117e+00,-1.032962649533042621e+00,-1.306148860760197428e+00,-4.967807920614053518e-01,8.561874790351622355e-01,1.564059894374394188e+00,2.310288080604140926e-01,3.159044052501693289e-01,5.592018991642976333e-01,1.417047672875259012e+00,6.214802551233649108e-01,-3.274312383808330451e-01,7.156960156848738430e-01,-1.298633721148675368e-01,-1.445760536498578608e+00,1.047911671675934686e+00,-5.456844363191761804e-01,-1.832533613617195023e+00,-1.352759462500254251e-01,2.258843213638760394e-01,-1.556939810798270152e+00,-3.521347001129031540e-01,2.474850349619812095e-01,-8.057353773852844459e-01
-2.851454411461974425e-01,1.107929257693714975e+00,5.405719794069441253e-01,-4.627693086132086409e-01,6.498885025330666254e-01,-1.190283334711045082e+00,1.312321190608591870e-01,1.707647816790743844e-01,1.710400365334842077e+00,8.590900908140974845e-01,-2.607836193852819950e-01,2.319476011605496046e-01,-7.604107648740632275e-01,4.399230032301465476e-01,-1.263291374704674563e+00,-1.050442658513446759e+00,-1.932501129385088889e+00,7.741538204478298768e-01,-1.185470557272811032e+00,1.192163402129906569e+00,1.051844303403773884e-01,-3.613651843721931156e-01,-4.931460987278129537e-01,-1.448807189603529971e-02,-1.259102686565506835e+00,1.091483023899127769e+00,-7.288153036154125519e-02,-1.016977054190406848e+00
-4.544168377117431490e+00,-6.564219301524520933e-01,1.040056289223012520e+00,-2.045064549871170367e+00,-2.808954205796025061e+00,-1.002479483549947870e-01,1.752480398067836731e+00,2.181224428522813064e+00,8.195003609683951806e-01,2.086080782663314537e+00,-1.002968159359877376e+00,1.207083661332492425e-01,7.645951307257395357e-02,1.637698261263618393e+00,1.040717834898285066e+00,3.740397076599737969e-01,1.952463034339954606e-02,8.042941065261396405e-01,2.646834278251726236e-01,-3.717998884188025710e-01,-3.194170511805136670e-01,1.698103275361478592e-01,-4.424565490175238480e-01,-3.023592591286446418e-01,-1.961328342564038971e-02,8.169966393106135039e-01,-8.833680525382012205e-02,2.499624484688979797e-01
