7.169811320754718054e+01,0.000000000000000000e+00
5.918367346938775597e+01,0.000000000000000000e+00
8.245614035087719174e+01,0.000000000000000000e+00
1.670000000000000000e+02,6.603773584905661664e+01
4.000000000000000000e+00,6.603773584905661664e+01
6.000000000000000000e+00,1.886792452830178490e+00
