-3.444244804125559778e+00,-7.023731477162488412e-02,-7.521108986694280407e-01,2.417031737669798730e+00,5.699743515965991492e-01,4.576916990742597724e-01,-1.568566712797335172e-01,-3.346650679669809780e-01,-5.512268464935566881e-01,1.810073154553428321e+00,-1.501952309292762910e+00,-3.586878580623979046e-02,1.829192587274879322e-01,-1.550276297391439018e+00,2.122751917323150384e+00,-1.176066787972637417e+00,7.557693607343460851e-01,4.848716983231072253e-01,-4.681457170454633721e-01,3.389334345953477490e-01,8.615937948041372252e-01,-5.863007276625451653e-02,-5.218239004073914611e-01,7.751405347612951857e-01,-3.371484711280972046e-01
-8.148484577940175555e+00,2.288278889801310889e+00,2.272737885033010663e+00,2.518157525388755147e+00,1.083482678500315766e+00,-3.306263790107069500e+00,4.712513517200179192e-01,1.692524581141104045e+00,-4.893779175264489356e-01,-1.343978449656558327e+00,-9.214389420594216729e-01,-2.724732622492754275e-01,8.086079721608246951e-01,-2.629856938226221019e-01,6.718248125049006703e-01,-9.029665438199534488e-01,-1.536702862753114740e+00,-5.625366351961087752e-02,-7.974749760739234805e-01,-2.804356666245710339e-01,3.744743413984572555e-01,-3.033803479537974801e-01,1.164076833935112631e+00,6.103365906678100972e-01,-6.566659511607303434e-01
-3.355088873764656476e+00,1.955390490147971061e+00,-3.609657459541528168e-01,-1.952211274523827644e-01,1.642130607437108925e+00,-5.963180330973741894e-01,1.057232383393063441e-01,-1.324239843074370704e+00,-7.965828741246837597e-01,-1.533642077334529841e+00,-1.094063298648476845e+00,2.000064346361414280e+00,-5.880526375339559797e-01,-8.255615362518675671e-01,9.226437015344221004e-01,-5.519960323372538058e-01,1.555762151203548882e+00,-7.028980643038107434e-01,6.745271520690723221e-01,-1.094810194609545206e+00,3.121839776528396171e-01,-1.067144713871509776e+00,5.867210291777201769e-01,4.374705075620670680e-01,-2.873860865575059709e-01
6.174112395626495109e-02,1.530978370305097203e+00,1.186506806268644354e+00,-1.016716368733817433e+00,7.666755049897312491e-01,-7.869044005773578876e-01,-6.097631501556747269e-01,7.885555910375019462e-01,-4.713627165764668336e-01,8.784477623819548775e-01,-7.527958100219956927e-01,-7.379933130761340276e-01,4.782492951819687366e-01,-1.760677515275337779e+00,3.150304783518821372e-01,-1.322434550807072506e+00,4.713690513637227575e-01,-4.369412931413547141e-01,-6.608279300631322295e-01,1.697801167283833124e+00,8.390017458240103254e-01,1.624288624808358228e-01,-1.721133665198156248e-01,3.654511921440894984e-01,1.620759680403326131e-01
4.938191854412810500e+00,6.372960624954777664e-01,-1.565721035241520731e+00,-6.600313571403152446e-01,2.305299964906920351e+00,-3.424446463702277121e+00,-1.304879666186645526e+00,-3.090542394942394466e+00,-3.003072504008108545e-03,2.950718534149482597e+00,1.407821554622633142e+00,-1.992595889143566668e+00,-2.949056279459479901e-01,-5.696159575225147043e-01,-7.127526223431952523e-01,4.115027912983151293e-01,-1.117695021869947597e-01,-1.061845769794700800e+00,8.280092822007338871e-01,-1.868718677169254549e+00,-1.022669700089603007e+00,1.949171968942606359e+00,2.984109840728333962e-01,-5.142611972190596070e-01,1.433322644967133519e-01
-3.053457137305711999e+00,-6.744379231066153224e-01,2.494064193050136713e-01,-1.926221733909537215e-01,-7.234104270310985907e-01,7.002868864482257871e-01,-6.372184075195226338e-01,-1.155761194495289468e+00,-4.377516401293904957e-01,-7.196080760038839896e-01,1.688143629304206250e-01,4.216129471365356318e-01,9.810141152304168166e-01,9.735995631659754013e-01,1.396910912832719509e+00,-8.550988714121607881e-01,6.532160261350553609e-01,4.972657474507338748e-01,1.039930001951711480e+00,-2.528250852967340867e-01,3.052273732712350029e-01,-8.104163121334978515e-01,1.605671065992771984e-01,-3.549442682139357097e-01,2.581972939417289115e-01
-3.236037164560681578e+00,-1.118874958380569717e+00,-2.542940808052683188e+00,-1.810655226296591813e+00,-3.897943575254392973e-02,-3.686780817591217563e-01,1.129589927954464335e+00,-2.331792299791775491e+00,-9.381965886717583691e-01,4.143825204118254391e-01,-8.056133604956958738e-01,1.631368519346077794e-01,6.379249738350509791e-01,2.736888368657212217e-02,8.890133069771364305e-01,9.361591213653022159e-01,-1.019023337827742237e+00,-1.390842644635928160e-01,6.308648382164362411e-01,1.827504349643022996e+00,3.366340476690757866e-01,7.144922653126978274e-02,4.285325182684897038e-01,-5.044122812930961208e-01,-1.694858985709993826e-01
-7.385762885518938781e+00,-5.023881818191940907e-01,4.012728418397795010e-02,7.606497401489467070e-01,9.392020297921641059e-02,-5.287960553373317607e-01,1.579631250983897228e+00,-6.531389989050400136e-01,2.162161569509267522e+00,5.270942664305923175e-01,-5.437838504063091660e-01,1.717916543726415446e+00,-1.073500129177289208e+00,3.861591858521274540e-02,-2.307379380673722391e+00,-7.336930563485478951e-04,-9.490296491147897084e-01,5.766895906933532379e-01,-9.480674726050949408e-01,-1.199773943911146334e+00,-5.780321309539045993e-01,-3.359990727519456266e-01,3.556001712185206109e-01,7.950636567926191445e-01,-3.067730408858697633e-01
6.930118374754275834e+00,8.014182547231742948e-01,-9.378438835848460498e-01,1.466148040700631094e+00,4.950459861370226089e-01,-2.129479033053728987e+00,-2.558502028213729407e-01,1.069118492678473809e+00,2.205754426368927046e+00,-4.779017365234723702e-02,1.555044789924668658e+00,-7.222394919977728200e-01,-8.445696731447733807e-01,1.211797400814781600e+00,-3.935360440568383966e-01,1.887033417135504376e-02,-2.271435238796516015e-02,-5.712216281569367643e-03,1.550906429898981503e-02,2.501233469699161160e-01,8.737043872576205628e-01,7.154627044022856541e-01,-8.663518494392533076e-02,-1.840204425242484287e+00,-4.737162513281229503e-01
-2.931573511034065493e+00,2.231764877847451700e+00,-1.389404510515937829e+00,1.383903424279663730e+00,4.475140573587193527e-01,7.620280712571176895e-01,-4.152787120323503944e-01,-3.673667993389536091e-01,9.660754638381098269e-01,9.491184694048827586e-01,-9.484772165350949802e-01,5.351323202584254979e-01,-8.125978684661079310e-01,9.213447091357719609e-02,-5.289918419080668482e-02,1.221178085404134306e+00,8.077316422953876307e-01,9.402707246181964962e-01,-1.169765056078521770e+00,-8.198773098126929115e-01,2.842128459707035093e-01,-7.491912890682562720e-01,1.980643551837444893e-01,-1.278264505897101833e+00,8.370557358832848571e-01
