-3.444244804125558890e+00,-7.023731477162689640e-02,-7.521108986694361453e-01,2.417031737669794289e+00,5.699743515966220198e-01,4.576916990742455615e-01,-1.568566712797208051e-01,-3.346650679669889716e-01,-5.512268464935584644e-01,1.810073154553452524e+00,-1.501952309292727161e+00,-3.586878580626822605e-02,1.829192587274956483e-01,-1.550276297391443014e+00,2.122751917323143278e+00,-1.176066787972634975e+00,7.557693607343631825e-01,4.848716983231071698e-01,-4.681457170454641492e-01,-1.197264422044268350e+01,-1.215892129033672997e-01,1.359364569002397216e+00,-1.262527798454372852e-01,6.633664739615816042e-02,-2.893157474849925581e-01,1.945579540106936733e-01,-7.691920723257456016e-02,-4.970742300047285012e-01,-3.242935817729623582e-01,1.780011187579459975e+00,2.221874822210264666e-01,4.064043365815824260e-01,4.772173820522298548e-01,-7.546387799696464560e-01,-4.057412856560050907e-01,-5.934794491119010917e-02,-1.227853180192328031e+00,1.114326641769234794e+00,3.137800796846281215e-01,-3.648670946206856169e-01,3.572673980984378828e-01,4.088420096712704677e+00,-8.740373338710739626e-01,1.987965948620156187e+00,-4.008992086782964259e-02,1.861880124845533890e+00,-2.730956679855375047e+00,6.456353818605152783e-01,-7.601856285878583197e-01,5.649328869829445265e-01,-2.744175586482618723e+00,2.178746257172487155e+00,-1.661549261727713223e+00,1.290449944489376000e+00,-1.192183469439523913e+00,5.071701027075294022e+00,-1.218125762870435391e+00,1.410556371136445941e+00,-2.927131183538262515e+00,3.242242522726022536e+00,-1.362271385009227176e+00,2.889012448628578866e+00,-3.604604442678704057e+00,1.193719413377300143e+00,-8.536875325249342339e-01,-1.826108285226313299e+00,4.421180252017327672e-01,-3.114185489248471050e-01,-5.183461114105354373e-01,7.293782060726171634e-01,-4.307825667370626110e-01,-1.047205587918946357e+00,2.559344991473090580e+00,-8.206792451996451632e-02,-1.609347064805328298e+00,7.413089803028517777e-02,5.138428660430605088e-01,7.168982830176420795e-02,-1.652827505772868077e+00,6.447670139916159560e-01,1.711717266017150074e-01,1.633028680333462324e-01,1.260910225761002978e+00,-5.531336058126127275e-01,-1.809806256502831445e+00,1.949661907112854919e+00,-6.309069635969396517e-01,-7.905648803823810827e-03,-7.308990398882730943e-01,1.925562441690338300e+00,3.603899386825401008e-01,1.363606355689704008e+00,-1.630190322477349962e+00,1.804920708976865962e+00,-4.157808092090510277e-01,-3.379788924293774532e-01,6.728310130394389577e-02,-1.036926333874911066e+00,-1.303598796278958583e+00,-4.657696594320734351e-01,-2.054776174497128238e+00,2.038223722539034624e-02,4.080264515345133347e-01,-9.514457882123227295e-01,-6.235479988624882397e-01,-1.113268016884426892e+00,-7.933190636926409356e-01,-6.925179595849934033e-01
-8.148484577940177331e+00,2.288278889801308669e+00,2.272737885033006222e+00,2.518157525388743156e+00,1.083482678500310881e+00,-3.306263790107081935e+00,4.712513517199617974e-01,1.692524581141118256e+00,-4.893779175264605930e-01,-1.343978449656542340e+00,-9.214389420594398805e-01,-2.724732622492877510e-01,8.086079721608304682e-01,-2.629856938226132201e-01,6.718248125049007813e-01,-9.029665438199777627e-01,-1.536702862753101195e+00,-5.625366351960606193e-02,-7.974749760739262561e-01,-4.712990442235859057e+00,-1.266823430305530573e+00,2.442712417492590049e+00,-2.702548651409996339e+00,-1.025607051882567955e+00,-1.338248911742608849e+00,-1.116949167432145007e+00,1.162886058349039464e+00,-2.220835787700649322e-02,-1.052809781869571193e+00,2.613574587474925548e-01,-9.357645063705868349e-01,-1.621510555120012187e+00,3.854691452959571607e-01,4.667712681440254752e-01,-1.294967914927324382e-01,1.108010956149983128e+00,-3.757523565785738651e-01,1.074984977167609823e-01,-4.480519083961701510e-01,-4.473091683332107160e-01,1.113874699585844841e+00,1.168885415119582216e+00,-4.452203366889774472e+00,4.247314870109639706e+00,-6.330121446115761774e-01,-2.633240539978996431e+00,1.842931589861858788e+00,2.390927066192788608e+00,1.053492495935108408e+00,-9.384824367084191321e-01,-1.833737179388085226e+00,-1.509018961685579530e-01,-9.549156724051924838e-01,1.895553856692982375e+00,7.256607415508866676e-01,4.369787312466060780e-01,1.881515271927243216e+00,9.189365378066887136e-01,-5.292737568930456354e-02,-3.357341209490389278e-01,-9.416920712006743299e-01,-1.031978225542837135e+00,-7.719174014057504640e-02,2.680524137896286296e-01,9.545306192483472563e-01,1.009294799598102310e+00,-9.255951754229312378e-01,2.037916856853970060e+00,1.860177847032810083e+00,-4.400205889210582755e-01,-2.791549161778409172e+00,-1.989765507802933486e+00,-1.366557952446220803e+00,-1.989159668770278167e+00,-7.038729562699244102e-01,1.174671932740816160e+00,1.251952193949240399e+00,5.606833622646576476e-01,-1.183064402500699108e+00,-2.427541684387522491e-01,1.008911851665099224e+00,5.737695188227562859e-01,-6.649745170721745868e-01,8.683485957236394270e-01,1.141197417604733921e+00,-2.151074779588162122e-02,3.539440739097483024e-01,2.225452650336354310e+00,1.252574618581349108e+00,-4.906597492232976698e+00,2.990274187146933826e+00,-8.997707152913192452e-01,-3.258950635914658278e+00,-1.492264272790508051e-01,1.808205359475445695e+00,4.184359423131779332e-01,-6.070067338018346748e-01,1.303175978752346698e+00,-2.003849715995429659e-01,-1.269702130662475614e-01,3.491760713711107855e-01,-1.016510158403543196e+00,1.535015973484133434e-01,1.159483047410765577e+00,-3.116809619652449181e-01,-1.534555915497254563e+00,2.028109765982085144e-01,1.506294121774915951e+00
-3.355088873764655588e+00,1.955390490147969507e+00,-3.609657459541477653e-01,-1.952211274524018880e-01,1.642130607437105150e+00,-5.963180330973828491e-01,1.057232383393402336e-01,-1.324239843074368483e+00,-7.965828741246880895e-01,-1.533642077334509635e+00,-1.094063298648524363e+00,2.000064346361398293e+00,-5.880526375339467648e-01,-8.255615362518832212e-01,9.226437015344317594e-01,-5.519960323372300470e-01,1.555762151203551547e+00,-7.028980643038116316e-01,6.745271520690763190e-01,-5.736250456520386010e+00,-1.426643621708713505e+00,-3.486620449581829373e+00,3.960232533350530049e-01,9.755576218574799063e-02,-1.486642679561424929e+00,-4.404804978804764959e-01,1.030455782284941169e+00,1.436440841555261416e+00,-3.619484086853883009e-02,1.481673369291231612e+00,4.456079006541846521e-01,-4.999944242834508668e-01,7.213487442525168269e-01,9.296423437742489249e-01,4.951837782757972928e-01,4.110962519207361776e-01,3.080928569576151244e-01,2.572007338632842921e-01,4.830149366062756466e-01,-4.875595612851358895e-01,-1.136811365999233603e+00,7.275184710642571551e-01,1.854713165240091666e+00,9.491072430306870533e-01,1.195842813158202456e-01,-1.436290570008635248e+00,1.155708875951714787e-01,-9.673852930215925960e-01,1.013503178883736533e+00,1.520182024828634071e-01,1.208939858430117198e+00,3.231134292829460630e+00,-2.670423000123025137e+00,-3.536586650779047325e+00,-2.826137769750194817e+00,5.101327367110899402e-01,-4.142132384572754233e-01,7.804390769329928590e-01,-5.351347018245556919e-01,-4.535212091438476922e-01,-7.426795013972333770e-01,-3.693037920120781914e-01,5.281042121947714385e-01,1.670445644224005877e+00,8.473642299603606487e-01,-1.889445122993564041e+00,6.500629943233449115e-01,1.581064855903635769e+00,-9.890202443730734538e-01,-3.004377975802292045e-01,-2.098073551528699399e-01,1.598741114984786771e+00,-9.301995956232139706e-01,3.666213795506566286e-02,-2.408999424284033353e+00,5.850797403241249084e-01,-7.799917263033582238e-01,4.086868731512199315e-01,9.055334795346792198e-01,-1.289854895796864742e+00,-7.182653502239165766e-01,-6.870878731526375294e-02,1.714008807069863805e+00,1.193234409950334474e+00,1.525253443325458536e+00,-1.673423646816311894e-01,-3.782436223680902265e-01,8.132786558008526789e-01,-7.112136736168708229e-01,-1.334976661072681869e+00,2.105278073211511725e+00,-5.221455401738984703e-01,4.511033392275026199e-01,5.027308867673242476e-01,-3.484872499556488507e-02,-1.686336723795688775e+00,7.926341051843990293e-01,-6.473829181265288168e-01,-2.704957867773689073e-01,-6.695359001880748506e-01,-3.069921207660952778e-01,-2.080373039394797008e+00,1.453374978299889209e-01,1.731029812443827476e+00,4.192510688647995698e-01,9.423397457219186979e-01,-5.258622459391306680e-01,1.962451717598194811e-01
6.174112395626495109e-02,1.530978370305096536e+00,1.186506806268647463e+00,-1.016716368733823872e+00,7.666755049897128194e-01,-7.869044005773583317e-01,-6.097631501556945999e-01,7.885555910374802968e-01,-4.713627165764711080e-01,8.784477623819693104e-01,-7.527958100219639404e-01,-7.379933130761490157e-01,4.782492951819731775e-01,-1.760677515275330007e+00,3.150304783518731444e-01,-1.322434550807076281e+00,4.713690513637384116e-01,-4.369412931413567680e-01,-6.608279300631457742e-01,3.095332565239255818e+00,3.064067241252298235e+00,-1.716858972334020406e+00,-6.510044614692267473e-01,7.642870433969001231e-01,-8.134427874287054605e-01,-1.921233728932233431e+00,1.892801661948416259e+00,-1.733363249048494481e+00,1.008975578088201264e+00,5.310527212204427805e-01,-3.893146646902909680e-01,-4.437009789912068625e-01,-1.801368348185631074e+00,2.025522768798505346e+00,2.343552410228262772e+00,-4.363490881611152283e-01,-4.484655314871580645e-01,-1.205473489584771851e+00,1.507097711949635821e+00,6.552307738232937551e-02,7.642347240308458578e-02,2.075693911963094607e+00,-1.499892818004229023e+00,1.797762777105196941e+00,2.065553001072419459e+00,-1.014558406163041937e+00,-2.821188188085545501e-01,5.846659563754044164e-01,-6.009002325655188326e-01,-1.375993326537111816e+00,4.772015049780669038e-01,-2.753583825974179056e-01,2.301297921389032552e+00,4.966929298548051763e-01,1.273726936830590628e-01,1.215824168427537266e+00,1.862557287699241060e-01,-9.932035015013116475e-01,-5.785047855584469767e-01,-8.562803017884711432e-01,-1.684908436095182774e-02,-1.076636664313129543e+00,-7.152308820261805700e-01,-8.839653802681681771e-01,2.088718757004666138e+00,-3.497793715670899362e-01,2.786220527888300325e+00,-1.548664974491684165e-01,1.154136035980400266e+00,3.551766656636041325e-02,-1.915539731946038771e+00,-6.873992931375303428e-01,3.919949297604171101e-01,-1.679690752637879259e+00,-3.509584310594328738e+00,-1.405888726461145488e+00,-1.401669039395722738e+00,1.164434442771393297e+00,6.301230996706057297e-02,1.169961410572813554e+00,-1.798982290566759179e+00,-2.251323200753284348e-01,6.216835939628198027e-01,9.880833508761549533e-01,7.976337280191697632e-01,-7.424760020032729058e-01,-1.112039958384117844e+00,-7.231026586465667816e-02,-1.419624428828464957e+00,-2.855907711470862420e+00,1.100540789909393302e+00,-6.977531161397193538e-01,2.745702693784561887e-01,-2.092991473197491903e+00,-1.073245527619592077e-01,-1.043247745769689816e+00,-6.984728569761382566e-01,1.293313086041221638e+00,-3.808491620730554694e-01,8.475477525017938163e-01,6.738941360875100317e-01,-1.180892722647197690e-01,2.257854270916957784e+00,4.313767998534439041e-01,1.430356429884066527e+00,-1.431392277502461452e+00,-7.832609168308107828e-01,5.676973354967310703e-01
4.938191854412809612e+00,6.372960624954789877e-01,-1.565721035241509185e+00,-6.600313571403502166e-01,2.305299964906899479e+00,-3.424446463702288224e+00,-1.304879666186539167e+00,-3.090542394942434878e+00,-3.003072503986528585e-03,2.950718534149461281e+00,1.407821554622708859e+00,-1.992595889143546684e+00,-2.949056279459556507e-01,-5.696159575225125948e-01,-7.127526223432024688e-01,4.115027912983004743e-01,-1.117695021870092342e-01,-1.061845769794692362e+00,8.280092822007447673e-01,-2.022225485883697882e+00,3.104721310126763889e+00,2.649284292532455010e-01,-4.334143514652261331e+00,9.209935075921690251e-01,-1.053566769594453945e+00,-2.026460369970461084e+00,1.582509575647667699e+00,4.077813299348250764e-01,1.428737461637784589e+00,-6.103586120380195823e-02,-2.397991590960587838e-01,-1.717038428415372353e+00,9.685284409061549749e-01,1.218319984455837224e+00,-1.052454159770762621e+00,9.106888752519104457e-01,-2.445552491412440688e+00,4.432863285266728792e-01,1.596200413950652486e-01,1.738720410606227951e+00,9.446073647775228288e-01,9.925386148006822840e-01,8.173650419236031528e-01,-7.998911858686552634e-02,2.012733662324964534e+00,8.548942338792897555e-02,1.158854378041378697e+00,-3.562150926248429439e+00,4.143483844529879390e-01,-5.157423451197770126e-01,-1.467841381554034319e+00,-2.953498149273789397e-01,-1.995679767603222576e-01,1.395272705543769476e+00,9.838283356849635286e-01,4.437600674371905418e-02,-4.809962659188269374e-01,2.622893533706629920e+00,-1.651938467284583822e+00,5.226803444122388731e-01,-5.113521123522906109e-01,5.617915035383932443e-01,5.371919767113996214e-01,-3.521662716665044379e-01,6.390805884653286695e-01,1.044607117982711220e+00,6.291712587036042414e-01,1.034467743699462261e+00,2.024563542746044220e+00,-4.469950660926522157e-01,1.643257718751360397e+00,6.569634356462245028e-01,3.256131796412099488e-01,1.089202121712391502e+00,1.878060048208168631e+00,-3.961177035748830288e+00,1.266245613525945335e-01,2.549926244538492703e+00,5.842678912468567409e-01,-4.450172887058631566e-01,5.936851197791997992e-01,1.126918861458096499e+00,-1.731276302107539244e+00,3.881291440244769020e-02,1.850743531454533297e+00,7.204490230625482106e-01,2.306948085104065349e+00,-1.107162110685704581e+00,7.680834024231986135e-01,4.555773071262384732e+00,7.545214366080438273e-01,2.381126857452033452e+00,-9.370666763640784769e-01,-2.289283936303950551e+00,2.207747623527413605e+00,-3.061704569720654412e+00,1.217553633409869329e+00,-2.997986761186421045e+00,1.839856111212074818e+00,6.976269943370103643e-01,-7.176961663675961445e-01,7.356905058816456400e-01,5.417252372669397742e-01,7.321542911231460060e-01,5.582956917532505559e-01,6.212639370472141653e-01,-5.221478914642665448e-01,-1.782407975717486215e+00
-3.053457137305711111e+00,-6.744379231066148783e-01,2.494064193050118672e-01,-1.926221733909442013e-01,-7.234104270310960372e-01,7.002868864482292288e-01,-6.372184075194898822e-01,-1.155761194495308786e+00,-4.377516401293874981e-01,-7.196080760038858770e-01,1.688143629304110493e-01,4.216129471365341885e-01,9.810141152304190371e-01,9.735995631659729588e-01,1.396910912832722174e+00,-8.550988714121412482e-01,6.532160261350746788e-01,4.972657474507279907e-01,1.039930001951714811e+00,-6.231504439941571327e+00,-6.011038262537851118e-01,-1.640316194540135220e+00,2.655693593803361979e-02,-7.295406247609361738e-01,3.695779562960990750e-01,-1.653704936445395735e+00,-9.314098325650651544e-01,5.131121604249480050e-01,-8.372389788158656199e-01,-1.550480211220705007e+00,1.172143889877403089e-01,6.353820587944003506e-01,-7.545132133766332960e-02,2.026193023745846755e+00,4.897979404519886559e-01,-1.412491351105522375e+00,4.422543237696746621e-02,1.391026890649843084e+00,5.981659758143538230e-01,1.321580177578033366e-01,1.885001666379413909e-01,3.779492925357461619e+00,-9.806247599852749852e-01,-2.041168027977588562e+00,-1.509290179158322698e-01,-8.090130047268878632e-02,-3.422114216214620974e+00,9.379650582208211018e-01,2.472757595094801975e+00,6.373831061409068743e-01,2.370726096022915286e+00,3.560394035895217080e+00,-8.558367990961193161e-01,-4.207241399544898286e+00,2.087213973474091766e+00,-3.202251334355408208e-01,-7.211896973619209561e-01,-3.376053136207659566e+00,1.635596639501818883e+00,-2.136568250300805438e-01,3.886549580897252998e+00,1.926787243855894172e+00,-2.257562125807651032e+00,2.097305545231864521e-01,4.471911052306749845e-02,2.664504117060206290e-01,1.235673799781545013e+00,-1.136220508728586376e+00,-9.542596558287760322e-01,6.900798240265244576e-01,-1.319705974169526952e+00,-1.654732513641951730e+00,-1.034736522493679534e+00,4.542177007537885336e-01,6.012379345060203661e-01,-1.416480631058412154e-01,3.299218250594433410e-01,8.005246434183269644e-01,3.018985632310059453e-01,-2.274023675313302795e-01,8.953043760869687784e-01,-7.774956973059147236e-01,-1.040372385123482513e+00,-1.687586126498696881e-01,-5.732861328270330015e-01,-8.909153793876113392e-01,-8.644536631081013445e-01,1.541298501534956941e-02,1.650067934047277252e+00,-6.554950985484815362e-01,-5.158262515484122179e-01,3.432239309658058346e-01,-1.066959158338442126e+00,6.028407721343085335e-01,-6.339697362728415886e-01,-1.520662532650260079e+00,7.232042516279276745e-01,-1.009472073170910589e+00,1.274490082729426432e-01,-1.612603846730028323e+00,4.629842568374056277e-01,5.599846754549884231e-01,5.539930726114152826e-01,-1.602526972376841843e-02,7.271247239128624251e-01,-3.885972466861515318e-01,1.325360780588112464e+00,-2.960327029458349468e-01
-3.236037164560680690e+00,-1.118874958380571050e+00,-2.542940808052676083e+00,-1.810655226296601139e+00,-3.897943575255299886e-02,-3.686780817591147619e-01,1.129589927954536499e+00,-2.331792299791751955e+00,-9.381965886717498204e-01,4.143825204118354311e-01,-8.056133604956827732e-01,1.631368519345919588e-01,6.379249738350587506e-01,2.736888368657244830e-02,8.890133069771327667e-01,9.361591213652886712e-01,-1.019023337827753339e+00,-1.390842644636040848e-01,6.308648382164214752e-01,-7.000852929833081717e+00,-5.222336700325360681e+00,-3.618920465551727500e-02,1.322033611375319273e+00,1.163515727643804620e+00,4.428616794732609385e-02,2.806408517479896392e-01,7.768903485204541326e-01,1.793492131187202077e+00,5.942963511541484722e-01,-6.808832172685718165e-01,-1.282857656566879667e+00,-7.951489225976835495e-01,-4.191282287963010167e-01,3.626826319557215350e-01,4.363800106939476620e-01,-2.168754651354011520e-02,-1.742083050524048382e-01,-2.880063726415828529e-01,1.723053981519437450e+00,-5.235957823303922787e-01,1.951118868776428261e+00,7.287145300291070216e-01,-1.638974444631312144e+00,8.471773026623033997e-01,-2.344361228580053247e+00,2.238509640415090596e-01,-8.621280285261800902e-01,1.171411333674566624e+00,-2.465511812595623020e+00,-1.291198698836040215e+00,2.406486106147645909e+00,5.511270540726938005e-01,1.375777382757352063e+00,-1.099051651546645303e+00,-9.240946633557345358e-01,-1.126192109107008621e+00,2.069569392945368236e+00,2.612169554009293293e+00,1.379859600546015752e+00,2.870985458162020887e+00,4.330764192471171725e+00,1.417073538828310664e+00,-1.411316971419829702e+00,-1.412731815829274984e+00,1.041129644289929268e-01,1.271420230270185470e-01,-1.498791855791420602e+00,-8.144453295861791009e-01,7.203101515375809338e-01,-2.061575670695975138e+00,8.484004935689773430e-02,-1.223864977676517585e+00,1.265437553869538156e+00,2.334126818136438075e+00,3.242086383032413144e-01,-1.584889140438277000e-01,1.562130575192241855e+00,1.402365182314645242e+00,-8.695127880675855847e-01,6.933903279084507876e-01,-1.702555653510485545e+00,-2.133490820029805057e+00,1.790689354388743437e+00,8.892280349018710783e-02,1.217438177899246909e+00,2.668524043311623628e-01,-7.173491023322845495e-01,-2.172336787283313697e+00,-4.944087839393664086e-02,-7.309302573826550464e-01,-4.300040987337894749e-01,1.081048429834202018e+00,2.317869288671161043e-01,-1.960654186429525853e-02,-2.208501032848262380e+00,-1.760740936157787484e+00,8.493742135021009609e-01,-2.035503366636576494e+00,-3.527861786895454266e-01,-1.895639306686248249e+00,2.959182782542454371e-01,-6.418668004808379957e-01,-9.129687023473830321e-01,8.217381841607714899e-01,-1.218586798434927870e-01,-3.389203009299822655e-01,3.459081081448367456e-01,-2.449305454464499598e-01
-7.385762885518940557e+00,-5.023881818191954229e-01,4.012728418397834562e-02,7.606497401489434873e-01,9.392020297922300254e-02,-5.287960553373276529e-01,1.579631250983917656e+00,-6.531389989049879441e-01,2.162161569509268411e+00,5.270942664305938719e-01,-5.437838504063344791e-01,1.717916543726420553e+00,-1.073500129177294315e+00,3.861591858521667281e-02,-2.307379380673714842e+00,-7.336930563676784256e-04,-9.490296491147954816e-01,5.766895906933640070e-01,-9.480674726050831724e-01,2.219097873141670618e+00,-4.238032255610588162e-01,-6.533754565217538834e-01,-1.861845243176639464e+00,-6.617221108330063606e-01,-4.999336461977132440e-01,-2.029958131519943088e+00,1.006089811786998078e+00,1.547054513986396040e+00,-7.105748878976352323e-01,1.745704485805398276e-01,4.977999658116835646e-01,-9.419977266202952393e-01,3.008051909375560884e-01,1.063333689562787177e+00,1.148131034691460384e+00,5.233848712769800793e-01,-1.740635083078527490e-01,-4.372294459764068386e-01,1.114552933943439683e+00,-4.303337665567840697e-01,3.482650921053903614e-01,6.424896638843974328e-01,-4.180792154891602164e-01,1.188882415121575775e+00,-2.230399970780605923e+00,-4.394615105720061504e-02,-1.669411881182672586e+00,-1.461052042147436281e-01,7.227055865020628467e-01,6.132787617168806715e-01,4.904866356947307771e-01,3.473450209443837089e+00,2.225769471716036563e+00,-3.937442333317480614e+00,-1.132712433116338291e+00,7.093170946354206974e-01,-2.235328673938153710e+00,-5.672317582104782208e-01,6.448903015607743150e-01,-3.667554806754296792e-01,-5.416365401533952406e-01,-1.357912757637180556e+00,4.837866457176576152e-02,-7.510685827294329986e-01,-1.773654101638147296e+00,-8.424679138733039974e-01,-2.939131237029803501e+00,1.077003525607791584e-01,-7.175196372842044257e-01,-9.704493185532852007e-01,-2.205280734409017784e-01,-1.029618268952722682e+00,4.649947367845722601e-01,-8.977604284921838484e-01,1.778691084203569917e+00,7.522918595734158498e-02,4.515292843100470188e-01,-2.034791533476846492e+00,2.160405850929606686e+00,-2.014820952041299906e-01,-1.844134205437334861e+00,4.495103877685434624e-01,7.166453215331831661e-01,1.588929694118366986e-02,-1.669963544907668185e+00,3.644075715724037767e-01,5.824067633484589779e-01,9.642093446725250594e-01,3.888412886200709462e-01,-8.517534861599308726e+00,-1.212238800314105802e+00,1.108666242408699737e-01,-1.086491511507924113e+00,-1.008856371128683316e+00,1.615015991428454756e+00,8.212931544280138718e-01,-1.501474977167090774e+00,-1.158363676266890296e+00,-7.496000626692211899e-01,1.116199826409367102e+00,1.944217062021291742e+00,6.087886142738514472e-01,2.512523314239279437e-01,2.660972611883669625e-01,-8.585161771089047100e-01,1.498955668221953363e+00,-1.125010541745496528e+00,6.029236541396914006e-01
6.930118374754274058e+00,8.014182547231757381e-01,-9.378438835848462718e-01,1.466148040700617994e+00,4.950459861370256620e-01,-2.129479033053736536e+00,-2.558502028214010293e-01,1.069118492678474697e+00,2.205754426368931043e+00,-4.779017365237474974e-02,1.555044789924663329e+00,-7.222394919977463967e-01,-8.445696731447838168e-01,1.211797400814783598e+00,-3.935360440568373974e-01,1.887033417136155244e-02,-2.271435238795962985e-02,-5.712216281575106108e-03,1.550906429898950972e-02,6.344764968216530576e+00,-2.827045160477331898e+00,-7.544754641342934498e-01,-2.055442322503775898e+00,-2.205153267181449439e-01,-1.529091546319335748e+00,-3.536099049528303173e-02,-2.168002757342539777e+00,1.780823336689414393e-01,-1.354915894095989559e+00,6.856847321515406879e-01,6.299194201330109433e-01,-5.737932812866564092e-01,-5.486443940493246352e-02,-8.963005517146634960e-01,-1.749744420984935100e+00,4.008904898254195270e-01,-2.950365007496644765e-01,2.083437024794971004e-01,3.196515128500333480e-01,-2.038402190992956720e-01,-4.615103775871212122e-01,1.161084595218644600e+00,-2.813216697014392143e+00,-4.452758609816255819e-01,1.945445145724735481e+00,-2.212561268132338999e+00,-3.012891367542638754e+00,-2.496152177337867817e-01,-1.823503881740615729e+00,-2.965234056315773525e+00,4.349114571574562049e+00,2.382860403714975595e-01,-8.141283521170490367e-01,2.298747832456171203e+00,1.371548851885308513e-02,1.978103117017535828e+00,-3.856128307529319788e+00,-9.928942832930147677e-01,1.992916066878670234e-01,1.558371894991951390e+00,-2.565841559310609310e-01,2.314624407372678938e+00,-7.956620376218730417e-01,1.009586448141251536e+00,-1.865491965273002428e+00,1.674107929226929414e+00,5.542378945527125511e-01,-4.545901742479881991e-01,1.427557007391587085e+00,-1.048225665170639864e+00,4.892139823197090287e-01,1.803236514760069020e-01,-6.736030648822374234e-01,2.061669177846944034e+00,1.664687004058813979e+00,-3.276421475377560011e-01,1.912408811362037442e-01,-1.963455089961002376e+00,1.442695573655343511e+00,-5.845585311758738634e-01,4.314038171219679585e-01,-2.031381335243275021e+00,-5.403573340633741617e-01,-5.842220068908332564e-01,-2.625540719854958446e-02,7.044241313985551978e-01,8.763600047349158206e-01,1.116307512901246968e+00,1.557495640664671610e+00,3.796704833068853535e+00,1.715960519325365308e+00,1.633461937123705132e+00,-1.045487024632273831e+00,-1.099210834108805601e+00,1.755643180749815624e+00,-5.875439708173917364e-01,-3.519019290817040346e-01,7.199946514205509684e-01,2.312741308888942360e+00,1.101481886513125286e+00,5.405207152744864185e-01,-1.306210540971407097e+00,-1.054702834842783599e+00,-1.283327004426890516e+00,-1.102203914971947363e+00,2.554932687724222051e-02,8.527641668737705460e-01,-1.361186031310211986e+00
-2.931573511034065938e+00,2.231764877847447703e+00,-1.389404510515943159e+00,1.383903424279661287e+00,4.475140573587385040e-01,7.620280712571088078e-01,-4.152787120323406800e-01,-3.673667993389643227e-01,9.660754638381047199e-01,9.491184694049027426e-01,-9.484772165350915385e-01,5.351323202584121752e-01,-8.125978684661102625e-01,9.213447091356342933e-02,-5.289918419080583134e-02,1.221178085404144298e+00,8.077316422953705333e-01,9.402707246182009371e-01,-1.169765056078512888e+00,-6.307842416332792856e-01,2.116563815104383295e+00,-3.722990953549800253e+00,5.711832957799422017e-01,3.697474859249192392e+00,-4.530885679896911045e-01,-2.670187267959350241e-01,-1.050576911626230237e+00,-8.472148974784962649e-02,-1.691342688940414563e-01,-4.414024891881893065e-01,1.836023785473556158e-02,1.807244545119914003e-02,-6.696907377420892316e-02,8.459596086953928840e-01,1.483885670452572136e-01,5.315897964691167488e-01,1.153140622764168510e+00,8.204365335628670541e-01,-5.395987982940512184e-01,-1.334698541009119666e+00,1.288108543164078856e+00,-1.429461220292346235e+00,-2.021468367717258019e+00,1.524786845190387874e+00,1.725416424929195225e+00,2.698206050635024722e-01,1.485623783867292103e+00,1.460714752693788920e+00,1.232488071536512741e+00,2.278401754035395133e+00,-1.055182021663141567e+00,1.822521863206832737e+00,2.587609902749203883e+00,-1.481892238779098259e+00,2.745398250722401290e+00,3.691127691227397367e+00,1.098838131325609258e+00,1.371336377264722461e+00,3.424278532355938542e-02,2.964417337082111192e+00,8.684686766327001095e-01,5.101039595924006242e-01,-1.105299866266255204e+00,8.065326147330391660e-01,-7.769909276809907617e-01,4.513182003051683933e-01,1.900736924038225473e+00,1.334998592180820065e+00,2.921088662128427327e+00,3.673746942601985865e-01,2.032910085855505755e-01,-1.038358394441458499e+00,-1.147208229208799946e+00,6.950330166160024747e-01,-2.666101142879011010e-01,4.316120822180519734e-01,-7.993745577855571049e-01,-2.102382748590374550e-01,7.401631433122871639e-01,9.303884684017996731e-01,-1.036290911202664367e+00,6.851036555179035314e-01,-8.524915814794822300e-01,-2.126723351509868520e-01,-8.581259860564485198e-01,1.332589801984139566e+00,5.892421060775044905e-01,6.303724658207768838e-01,-1.123161724163620478e+00,-3.082622220979861272e+00,2.750173933299944751e-01,1.825490706075923342e+00,4.149427487804349668e-01,-8.812702099015458090e-01,5.487099120271573538e-01,-4.604054461344684462e-03,-9.753747421602148027e-01,-5.534149925902260847e-01,1.254463184031754830e+00,4.242416660646525228e-01,-7.580046078339963689e-01,2.542516816834405335e-01,-2.571184346381588659e-01,-1.690693183176749326e+00,-4.474843268841515731e-01,2.748559275791559564e+00,4.721112302723005222e-02,9.720550087854387122e-01
