6.981132075471698784e+01,0.000000000000000000e+00
7.142857142857143060e+01,0.000000000000000000e+00
6.842105263157894512e+01,0.000000000000000000e+00
9.000000000000000000e+00,6.226415094339622414e+01
3.300000000000000000e+01,3.773584905660392508e+00
7.300000000000000000e+01,3.773584905660371192e+00
