1.118289526193076422e-01,-3.409006285390791396e-02,1.175549427857983525e-01,-1.389816251463755481e-01,1.208837888297238372e-01,1.731487485203789811e-01,-2.448114726815411313e-01,5.071821562158262964e-02,-1.008654861588620388e-01,4.720493943276700410e-02,-1.702520622447953602e-01,1.659731992632298286e-02,-9.078864027061130104e-02,2.089885968507921299e-01,-9.023294105736345827e-02,7.300138950259368875e-02,-8.201100799736989189e-02,2.123958827387692483e-01,7.065268247398300006e-02,-1.484844891666102229e-01,1.648804735048999270e-01,-1.223061024791668311e-01
5.797736894809835118e-02,1.255328091441081373e-01,1.847869748879936713e-01,9.555060344492991020e-02,2.133929598969192543e-01,-1.094599134416699149e-01,-1.827535069780130139e-01,-3.445717909256044154e-01,5.193639543177638873e-02,-2.155208828290661183e-01,7.245616441826951623e-03,2.348171331894861602e-01,-3.779499689782157140e-02,8.403398060712656548e-02,-6.037475280566856339e-02,8.998323035880173570e-02,-8.277737452784991734e-02,-6.479231025115332609e-02,1.982345583668011779e-01,7.542624847104532904e-02,2.182694103881916425e-01,1.607015424089842659e-01
1.313190209056711300e-01,-3.967249166575839703e-02,-1.173912371350483430e-01,2.587377035305005735e-01,-3.491378833660452319e-02,-1.772199311850998771e-01,7.184519852207732482e-02,-1.249770924698084956e-01,-2.555218048006456522e-02,-1.431416179219111712e-02,-1.760749076866935381e-03,-9.228646351306399320e-02,2.368171662517117720e-02,-1.602141315619845519e-02,1.319891939605466191e-01,-1.100415950134142201e-01,-3.145058134156562130e-02,5.317846211325150119e-02,-1.556049035341200773e-03,-5.678031604642527069e-02,3.800957352609927141e-03,-2.847236115586631797e-02
1.279197984881342842e-01,-8.513975887310121227e-02,1.998505772451922291e-01,8.393713406692338008e-02,-1.234338444538942703e-01,-9.205694901513170048e-02,-3.215482709620920421e-02,-9.362558251002407739e-02,8.649381512479215051e-02,1.682856217947658051e-01,5.134306100630250946e-02,5.582802286886966864e-02,1.189294823996703693e-01,-1.755633166392943922e-01,-1.786988443034896734e-01,1.334399245965252334e-01,-8.460987898203128910e-02,2.984016641862838326e-02,-6.365792911600985649e-02,-1.357902747521354259e-02,-1.946444122587112635e-01,-7.617968702961455674e-03
6.287373108675595179e-02,4.108542295170336534e-02,-4.004700509563213773e-02,-2.056377736321342575e-01,7.940755834453321060e-02,-4.760471442875621739e-02,2.457506532229821461e-01,-4.601443530723109410e-01,-5.897465720594406019e-02,1.174702559382683198e-01,-6.687332084571256940e-02,3.211930547538130454e-02,-1.104075813330544775e-01,-1.255303077388013056e-01,-1.692622542713541900e-01,-1.405571466076350473e-01,-1.884188155714967561e-01,-4.463371028795126705e-02,1.841465247976890596e-01,-1.210103690223985895e-01,-7.682450135779525513e-02,-1.705504063200229958e-01
1.365975720822434347e-01,5.261514119964311176e-02,1.105411398925435495e-01,-1.950790759042836942e-01,-9.644443298173099866e-02,6.677618741636887068e-03,5.343065820001213773e-03,-8.026280496485345417e-02,-7.728913861631130089e-02,-2.262428829753970749e-03,2.456584136608008784e-02,-2.114331569927685173e-01,3.153242311792023994e-02,2.212169678697183117e-02,-9.630733306819488915e-04,-2.472705118680375569e-01,2.655744093251062934e-02,-6.947841680123462149e-02,9.551675267683784609e-02,1.253183184683020340e-02,5.791473656775363021e-02,-7.227122521698207958e-02
1.612215799756566703e-01,-6.182132164986280098e-02,-2.361706900402987808e-02,-5.695797804418932520e-02,-4.513597079948494795e-02,-5.102531152950021132e-02,7.459873077868217628e-03,6.941878247520485989e-02,3.755297662959010407e-02,-1.004612126221613444e-01,-1.069830692622131263e-01,-3.399054644450019702e-03,-1.068541498417214103e-01,-1.697977997273392159e-03,-6.526263811484787902e-02,-9.720408858395317153e-02,-1.576210595475060483e-01,1.857401155121246594e-02,-1.132408182274066144e-01,6.849351832755180836e-02,-2.783493306494305708e-02,7.402177639379804719e-02
1.364306931690714431e-01,3.454866372144860948e-02,3.300952246339960983e-02,-8.257957339761079485e-02,-1.896328961977829519e-01,1.112994709749899613e-01,-8.079698965528306354e-02,3.493735186700089312e-02,-1.038825418800325695e-01,-7.138942834937467286e-02,1.283539728233823174e-01,-2.904340224901943990e-01,1.187779116976251381e-01,-2.420072766432017006e-02,6.944286350181991252e-02,2.077475263275935929e-02,1.862804983791305768e-01,9.456840194019119905e-02,1.946805335274862797e-02,-4.890959606179023922e-03,-6.089479269798137029e-03,-6.097138327751483455e-02
8.479471604314862965e-02,2.026749464892217689e-02,2.456925815640919053e-01,-5.585999287263276880e-02,2.367683470778361998e-01,-9.936756778775535093e-02,1.794258209293713713e-01,2.274359697100474254e-01,7.851499282880905484e-02,-2.296955372012867910e-02,1.235008290580695695e-01,2.040664775899123096e-01,-1.305166345907548542e-01,1.439405738666092449e-01,-1.361530622731047802e-01,-3.800014558244114993e-03,2.525575543147580426e-02,-2.044908552082579933e-01,1.021196977418168950e-01,3.251239671357707972e-01,-9.253324443209434702e-03,-1.372438913263722693e-01
1.390627683438920570e-01,-1.640409809012716991e-01,1.291457330042263818e-01,-1.142889691584538236e-01,-1.380679446590263870e-01,-3.472446016920627265e-02,5.831523851687777510e-02,-1.457633634936707223e-02,6.552157379535666903e-02,-3.723985250179966122e-02,-2.529135762271861321e-02,6.582242370005118859e-02,1.833373816412680046e-01,-6.406477812265701233e-02,-1.262394196198945995e-04,-8.906533639446455319e-02,7.926214603564393779e-02,-1.447332430491294897e-01,-6.559385067465074715e-02,7.848288409154163814e-02,5.136909525402619248e-02,-9.034670252551565972e-02
