1.925562441690338300e+00,3.603899386825401008e-01,1.363606355689704008e+00,-1.630190322477349962e+00,1.804920708976865962e+00,-4.157808092090510277e-01,-3.379788924293774532e-01,6.728310130394389577e-02,-1.036926333874911066e+00,-1.303598796278958583e+00,-4.657696594320734351e-01,-2.054776174497128238e+00,2.038223722539034624e-02,4.080264515345133347e-01,-9.514457882123227295e-01,-6.235479988624882397e-01,-1.113268016884426892e+00,-7.933190636926409356e-01,-6.925179595849934033e-01
-4.906597492232976698e+00,2.990274187146933826e+00,-8.997707152913192452e-01,-3.258950635914658278e+00,-1.492264272790508051e-01,1.808205359475445695e+00,4.184359423131779332e-01,-6.070067338018346748e-01,1.303175978752346698e+00,-2.003849715995429659e-01,-1.269702130662475614e-01,3.491760713711107855e-01,-1.016510158403543196e+00,1.535015973484133434e-01,1.159483047410765577e+00,-3.116809619652449181e-01,-1.534555915497254563e+00,2.028109765982085144e-01,1.506294121774915951e+00
-1.334976661072681869e+00,2.105278073211511725e+00,-5.221455401738984703e-01,4.511033392275026199e-01,5.027308867673242476e-01,-3.484872499556488507e-02,-1.686336723795688775e+00,7.926341051843990293e-01,-6.473829181265288168e-01,-2.704957867773689073e-01,-6.695359001880748506e-01,-3.069921207660952778e-01,-2.080373039394797008e+00,1.453374978299889209e-01,1.731029812443827476e+00,4.192510688647995698e-01,9.423397457219186979e-01,-5.258622459391306680e-01,1.962451717598194811e-01
-2.855907711470862420e+00,1.100540789909393302e+00,-6.977531161397193538e-01,2.745702693784561887e-01,-2.092991473197491903e+00,-1.073245527619592077e-01,-1.043247745769689816e+00,-6.984728569761382566e-01,1.293313086041221638e+00,-3.808491620730554694e-01,8.475477525017938163e-01,6.738941360875100317e-01,-1.180892722647197690e-01,2.257854270916957784e+00,4.313767998534439041e-01,1.430356429884066527e+00,-1.431392277502461452e+00,-7.832609168308107828e-01,5.676973354967310703e-01
4.555773071262384732e+00,7.545214366080438273e-01,2.381126857452033452e+00,-9.370666763640784769e-01,-2.289283936303950551e+00,2.207747623527413605e+00,-3.061704569720654412e+00,1.217553633409869329e+00,-2.997986761186421045e+00,1.839856111212074818e+00,6.976269943370103643e-01,-7.176961663675961445e-01,7.356905058816456400e-01,5.417252372669397742e-01,7.321542911231460060e-01,5.582956917532505559e-01,6.212639370472141653e-01,-5.221478914642665448e-01,-1.782407975717486215e+00
-6.554950985484815362e-01,-5.158262515484122179e-01,3.432239309658058346e-01,-1.066959158338442126e+00,6.028407721343085335e-01,-6.339697362728415886e-01,-1.520662532650260079e+00,7.232042516279276745e-01,-1.009472073170910589e+00,1.274490082729426432e-01,-1.612603846730028323e+00,4.629842568374056277e-01,5.599846754549884231e-01,5.539930726114152826e-01,-1.602526972376841843e-02,7.271247239128624251e-01,-3.885972466861515318e-01,1.325360780588112464e+00,-2.960327029458349468e-01
-7.309302573826550464e-01,-4.300040987337894749e-01,1.081048429834202018e+00,2.317869288671161043e-01,-1.960654186429525853e-02,-2.208501032848262380e+00,-1.760740936157787484e+00,8.493742135021009609e-01,-2.035503366636576494e+00,-3.527861786895454266e-01,-1.895639306686248249e+00,2.959182782542454371e-01,-6.418668004808379957e-01,-9.129687023473830321e-01,8.217381841607714899e-01,-1.218586798434927870e-01,-3.389203009299822655e-01,3.459081081448367456e-01,-2.449305454464499598e-01
-8.517534861599308726e+00,-1.212238800314105802e+00,1.108666242408699737e-01,-1.086491511507924113e+00,-1.008856371128683316e+00,1.615015991428454756e+00,8.212931544280138718e-01,-1.501474977167090774e+00,-1.158363676266890296e+00,-7.496000626692211899e-01,1.116199826409367102e+00,1.944217062021291742e+00,6.087886142738514472e-01,2.512523314239279437e-01,2.660972611883669625e-01,-8.585161771089047100e-01,1.498955668221953363e+00,-1.125010541745496528e+00,6.029236541396914006e-01
3.796704833068853535e+00,1.715960519325365308e+00,1.633461937123705132e+00,-1.045487024632273831e+00,-1.099210834108805601e+00,1.755643180749815624e+00,-5.875439708173917364e-01,-3.519019290817040346e-01,7.199946514205509684e-01,2.312741308888942360e+00,1.101481886513125286e+00,5.405207152744864185e-01,-1.306210540971407097e+00,-1.054702834842783599e+00,-1.283327004426890516e+00,-1.102203914971947363e+00,2.554932687724222051e-02,8.527641668737705460e-01,-1.361186031310211986e+00
-3.082622220979861272e+00,2.750173933299944751e-01,1.825490706075923342e+00,4.149427487804349668e-01,-8.812702099015458090e-01,5.487099120271573538e-01,-4.604054461344684462e-03,-9.753747421602148027e-01,-5.534149925902260847e-01,1.254463184031754830e+00,4.242416660646525228e-01,-7.580046078339963689e-01,2.542516816834405335e-01,-2.571184346381588659e-01,-1.690693183176749326e+00,-4.474843268841515731e-01,2.748559275791559564e+00,4.721112302723005222e-02,9.720550087854387122e-01
-1.449973217868268804e+01,-1.754674675479252377e+00,-8.387636363965963460e-01,-3.887437515609690752e+00,-4.084390127603212406e+00,-3.082681601949388561e+00,-1.866631709733083344e+00,7.357202435145717700e-01,2.274833236628687472e-01,1.112827358769751807e-01,-3.580973640100157951e-01,1.894610222868159388e-01,1.416169527384559146e+00,-1.938337280088446857e-01,-1.435696377315496486e+00,-1.820789957126394354e+00,-1.082369816005564811e+00,-6.093393770288080269e-01,-2.317677973814882275e-01
2.508588654271940666e+00,-3.407473631743016540e-01,-9.705163849748113525e-02,-5.671128391593707185e-01,-8.856754799154746838e-01,-1.020105834736759531e+00,1.333074598640136443e+00,3.043864022218337184e-01,3.109203680418750060e-01,6.036751476922959103e-01,-1.126885054943541853e+00,-1.223669212148239094e+00,-1.752957520469221320e-01,1.397737745990250913e+00,5.289878706474921977e-01,8.414668608575829323e-01,3.382384353127695364e-01,7.155575657300124182e-02,-1.393906960301237730e+00
5.424795807027449790e+00,2.327987356096397065e+00,-4.695848814865579701e-01,-4.861844710815977355e-01,-3.899795352795728531e-01,-1.274624563774868768e+00,-2.132484964445670317e-01,5.521001878673832408e-01,-6.984611018489193801e-02,6.382696815083394037e-02,8.872411629473546391e-02,-7.937356596898779149e-01,-6.535598596246477987e-02,-1.035179357987388027e+00,6.954584440145048507e-01,8.817830245242030962e-02,-3.132238193407709259e-01,-8.111553247108908848e-02,-2.352598337700285702e-01
-4.569823723327504972e+00,1.949225568130442454e+00,1.618979466546237811e+00,-1.908371688876276728e+00,8.701541637165969290e-01,-1.122976432061318919e+00,1.198432824758393078e+00,1.476876678523185271e+00,-1.679966537531513371e+00,-1.196201720024749005e+00,-5.735001320867579855e-01,-1.764767249136127258e+00,-1.497755904957518203e+00,9.331432698972331741e-01,-1.007537538745331140e-01,4.746272002920020605e-01,-1.467648701907539321e-01,-5.256473199047939637e-01,8.653679120497819177e-01
-1.170898928678135853e+01,-9.836117794362511657e-02,9.648700001638760293e-02,-2.924285612154045033e-01,-1.673213728490958285e+00,1.147404857548881996e+00,-2.801238837325341624e+00,-2.508616628757753375e+00,2.094803316755242673e+00,-2.247342470110980095e+00,2.112809468267480284e+00,-1.300219449560547025e+00,-8.184884853824476725e-01,-1.989557588396084209e-01,-3.302255035910005576e-01,2.545713487942168118e+00,1.061784470806030001e+00,7.292933308836330175e-01,1.182341017306531405e+00
3.243709388453952513e+00,-1.786902212662013767e+00,1.766810696044136986e+00,-2.252653247081166210e+00,6.802660212089171043e-01,-6.850498524553616519e-01,4.459987807337265631e-01,-9.284862958559101376e-01,1.169033005163136574e+00,4.751533410597470475e-01,-1.667669949577528232e+00,8.914464545210123991e-03,-2.573359417629316262e-02,1.234092427196805009e+00,-1.085413458534645104e+00,1.166842958457584345e+00,1.437317790244163618e+00,3.358606454591144819e-01,-2.019807053724422263e-01
7.254791516078057612e+00,-1.934537224998059246e+00,6.575265996066129714e-01,-2.586030628609672921e-01,1.280244063991592185e+00,-1.745251165928561887e+00,5.200083326508789794e-01,2.193687580931192871e-01,2.906881173181955977e-02,-3.679843775588513832e-01,-3.193570927497771939e-01,-1.321696484090417456e-01,1.651355106630184588e-01,-3.347078851033979952e-01,1.327060087876699990e-01,6.485287834847415500e-02,5.850700958529064799e-01,-1.663583598673958330e-01,7.607736433107610552e-02
-7.715726820356335836e+00,-2.139641648903215287e+00,3.225575799040959257e+00,-9.500919584650965311e-01,1.310019319335451682e+00,2.246056669564798214e-01,1.658105685207971636e+00,-5.288887632832636188e-01,5.677002538186751712e-01,-7.449758483575547041e-01,2.858096298305043081e+00,-2.678685572074517296e+00,1.568496425805295580e+00,1.791707203450819241e+00,-5.073858227136474053e-01,4.302484552631781201e-01,-1.022777944196564093e+00,5.330933156085148061e-01,5.586273634170940694e-01
2.488186430431737151e+00,2.152850067176984350e+00,-2.697731760173934124e+00,1.101342959000320532e+00,3.652839773296807646e-01,-1.292916015036788879e+00,-6.133021998002577968e-01,1.020625361030017775e+00,6.695811808895505424e-01,-1.431196609632464201e+00,-7.947932593276788582e-01,1.169004599431229474e+00,7.921559486133114003e-01,-1.406485394681771695e+00,-1.231248575719082972e+00,-4.149599510309460171e-01,-1.066259271541736053e+00,-7.326135979774121010e-01,5.125987035144215220e-02
4.191965315208566523e+00,-1.718009926667986909e+00,1.354430582418435502e+00,-5.971318299132233332e-01,2.213647737207555533e-01,-7.043558396406925937e-01,-2.646303256111735447e+00,-1.291284810328178434e+00,-1.147258240987012901e+00,-1.543613793826716041e+00,-1.033951417689276120e-01,1.630447629843760460e+00,7.196407364558355946e-01,1.133063138488318078e+00,2.210778047862569928e-01,-3.496577062150560411e-01,3.778019305461624566e-01,3.395255269017387612e-01,4.915897637866370462e-02
3.814030487241106382e+00,1.537941625881696472e+00,1.153282064435204646e+00,3.472561636421089837e-02,-1.371624798214867047e+00,-5.138793479690584309e-01,-5.996750277569400378e-01,3.693803253071926695e-01,-5.519900602594484118e-01,-4.140042964040919204e-01,-5.766981383354391477e-01,-1.446903401294015623e+00,-3.014505257149687201e-01,7.795674278512022826e-02,9.201780314355983981e-01,-9.221767391464437413e-02,-1.018136155627705902e-02,-2.211885301359404199e-01,7.259397273843939402e-01
1.457935005367764880e+00,3.280455894875282219e+00,-1.370513323895110158e+00,-1.371729709957609122e+00,2.680572594913521733e+00,-4.242299126489090799e-01,-1.552825942574838747e+00,7.393798928246837071e-03,1.850318225653602711e-01,2.189251959807297088e-01,8.610307288884813115e-01,-8.944762111831688900e-01,1.369170753480627445e+00,-7.219188619159792042e-01,4.944805245138127470e-01,-1.101293770219580193e+00,-6.887658959043181373e-01,3.229092330569470204e-01,-1.879948953455323479e-01
4.362385904501951295e+00,1.590214058227340743e+00,-1.041348274836849663e+00,-5.906406240392747531e-01,3.095958181486498928e-01,5.984415723031557555e-01,-2.891265588334074321e-01,-1.191878870889480080e+00,5.841960109958618252e-01,8.962770552510361532e-02,-3.551952734542336843e-01,1.256542089954256203e-01,8.622400656742624792e-01,-1.683585214483220627e+00,5.322832133746512318e-01,6.070419811057672366e-01,-2.552499323115732244e-01,7.839108574044792999e-01,1.178281682628651295e+00
3.870425733157810910e+00,2.900390580010447361e-01,4.888261666778733194e-01,-1.210718253615277851e+00,4.994211639459857355e-01,-2.798234714270932955e-01,-1.715972963671556162e+00,8.970219815086173387e-01,3.058256427956964618e-01,-1.730871567813366374e+00,5.586097668545104630e-03,5.692016240544629513e-01,3.417238350125944568e-01,-1.533725074461781190e+00,-4.431506510444926938e-01,1.023838282856073034e+00,2.148126262211981496e-03,1.173121234858808926e+00,7.010511254777865298e-02
-9.002648919516946791e+00,-1.503858611393033229e+00,-2.470444307726693989e+00,1.350406321342590754e+00,3.196099132706290646e+00,2.049301110953669625e+00,-2.598915806579706889e+00,-4.188576229467310674e-01,-2.272055137447733797e-01,7.435786731402693750e-02,2.013216589723866079e+00,-2.287026199155044875e-02,-2.889792991717298754e-01,-4.996007848450380040e-01,6.566593934951074907e-01,-1.381327061850027293e+00,-5.764233754700279766e-01,-3.232359726899677321e-01,-1.729232758795774982e+00
8.526314314940067973e+00,2.901675090289031478e-01,3.346867499879531138e+00,1.923803358533408669e+00,-1.657902026460530420e+00,8.867686395874350147e-01,-3.984831383359868084e+00,1.583612135791244491e+00,1.528277985198379652e+00,-1.352889617618788787e+00,8.953505051848351659e-01,-1.940511464307063672e-01,-5.512838090357113918e-01,1.317473919750759892e+00,3.078339383208457125e-01,-1.560951871552498371e+00,-4.592230383439626085e-01,3.206709610383960407e-01,-3.500020479575219889e-01
-1.143506899872700711e+00,-1.035608088532666837e+00,-1.178971729260223977e+00,-2.450548912505137622e+00,8.595391205765289255e-01,2.187879932325357490e+00,7.749577388268160671e-01,8.146261007442691104e-01,2.861066840301897951e-01,-1.122647067013082145e+00,-5.853545170949785437e-01,-5.678976803705600845e-03,8.998650121326342566e-01,-7.364847293016807406e-01,-8.429086617974994589e-01,3.056693815657741120e-01,-6.538776047756397203e-01,3.163381083107771885e-02,4.143327306165593971e-01
7.686440580094767938e+00,-1.386349136945110638e+00,2.931416812564176522e-01,-2.148498933184509463e-01,6.068345701303092810e-01,1.943886587463703686e+00,6.346660765643478141e-01,-8.925522370896857849e-01,-8.691027936223758577e-01,-1.101553265395299880e-01,5.745713245901146182e-01,3.021440926627480539e-01,-1.994953144541947720e-01,3.144916544918687218e-01,4.337499883942960016e-02,-5.854612020684085705e-01,-6.300868996899050556e-01,1.473833998647003707e+00,-2.569774834820234277e-01
-6.411239694986648807e+00,2.845819416267240332e+00,-2.815312876767612216e-01,1.148686622145605796e+00,2.203070049031921052e+00,1.885667813918136870e+00,-5.466704868092681080e-01,-4.565743034065457562e-01,-2.054687814582428551e+00,2.542477743807887713e-01,-1.997947209635572374e+00,3.466921236452535915e-01,7.543328751110439656e-01,5.820572387367787259e-01,-1.074618588051698298e+00,-4.086090826766351491e-01,6.803108099818623578e-02,-1.615277153560471746e+00,2.022633664692911726e+00
4.262092730929520457e+00,2.231590659812270894e-01,2.575645943226435586e-01,6.304434112699842663e-01,9.109714502522098245e-02,1.564429382480662101e+00,-4.709194128324583062e-01,4.314202624578069023e-01,7.136341720551130363e-01,1.570600400052945655e+00,-7.047428362159243731e-01,-2.304657890887882310e-01,-8.899529055736492555e-01,2.363886493441100800e-01,-1.883312588289749234e+00,1.686329160494637547e+00,-4.704767791271892707e-01,-9.521477860074181176e-01,1.421343088031763457e-01
-1.886534602249907433e+00,-1.948666500026773996e+00,1.156893089679627229e+00,-3.257726151390882841e-01,-3.721474257053281054e-01,-3.044318963574728643e-01,-5.573487771202090268e-01,1.899349869995074158e+00,2.060333143287361057e+00,3.990255973121802358e-01,5.918896702194894610e-01,2.422130219347211177e+00,-3.610655207572821546e-01,7.810476694586464541e-01,6.542310138248110807e-01,-2.402818018859171831e-02,-2.028763627870857622e-01,2.018869291933355292e+00,1.935796798920525585e+00
-1.025319740578815697e+01,3.948256628285271019e-01,2.135904269949403300e+00,1.176157906077006432e+00,3.383504060730359309e-02,-7.406875679550229963e-01,-7.824704388044592118e-01,-1.236112703942232188e-01,1.276525832367688018e+00,-4.184534590640354712e-01,-1.217660147475053467e+00,9.596232358414558128e-01,1.998229307843197633e+00,-8.414637707633358943e-01,1.330090315101925658e+00,-1.199097765926080417e+00,-1.739521958686448322e+00,-2.227550191802588841e+00,-1.407366253493319286e-01
5.627519657564830524e+00,6.486267985671484437e-01,-6.225698467986288120e-01,-1.528517350324270607e+00,8.109749032315763939e-01,-7.338943942409594801e-01,1.339442829618706199e+00,-7.365305610201773323e-01,-1.798910094597845899e-01,-8.941343139859846412e-01,1.083904802983057802e+00,-1.111124834281664378e-03,4.878159605141763611e-01,6.795574792388031637e-01,7.438937789229945752e-01,2.726165011442537311e-01,-1.212760595226143046e-01,3.547874429834311227e-01,1.817892144489193229e-01
8.870362727266499769e-01,2.896368730183239926e+00,7.358608575959484366e-01,9.327725732181081364e-01,8.835517286358677280e-01,1.383598197644163141e+00,1.862440561735207722e-01,-1.860792328852581390e+00,5.567136436739326122e-01,5.940188099106459285e-01,-7.814624736946456096e-01,7.900606854725823747e-02,-9.065846274789103321e-01,-5.169307408920881253e-01,1.734391992628746548e-01,-1.009557014551933696e+00,6.125986829981512338e-01,-3.897741658935158227e-02,-7.377738120084628148e-01
-7.964800959275038394e+00,1.163031870238918852e+00,1.520777870721829461e-01,-3.625064948403785015e-01,8.551654730604356380e-02,-8.688278227028236600e-01,8.002188752962363649e-01,7.657037992467288223e-01,1.786409185019524060e-01,-1.615939367826549455e+00,-3.856743246271502473e-02,2.193359140525831030e+00,-1.262803648179200877e+00,9.171296483106636810e-01,-1.493242987075622752e+00,-3.131977055506434127e-01,5.554120630442681561e-01,1.917230179214865493e-01,-7.779049006959609658e-01
-2.860871353838188025e+00,-1.513611086639309322e+00,7.761820917215640492e-01,-7.100595663944972991e-01,1.602036392268939347e+00,1.901373586467094423e-01,3.294781182795888247e-02,8.147364536938418444e-01,2.024354948433436441e+00,-5.277310251829334664e-01,-2.640176783764940083e-02,-1.302545721527715417e+00,-9.582294319696603724e-01,-4.652432250114255652e-01,7.675919487069773339e-01,5.623676352953576457e-02,3.719537989819854396e-01,1.814423911349193341e+00,-9.861652408329487640e-01
-6.824036294283739590e-01,-6.462203599501654960e-02,-2.789528628477792704e+00,-5.700594334025028270e-02,-1.064376525180225769e-01,1.147345309150333836e-01,-1.079465529246169009e+00,2.040278039949547373e-01,1.221277787149516403e+00,2.050158337184461388e+00,-1.504086933976092055e+00,-1.056094086960804868e+00,-5.408265851782152467e-01,1.006541536728222441e+00,-1.313593264193521071e+00,7.266157528853034453e-01,4.907817461843562157e-01,-5.750532576621958381e-01,-6.329826447367122855e-01
-3.420058777343225387e+00,-1.166725522383334379e+00,-1.259133700734309247e-01,-1.130145829812017499e+00,1.833054821919385124e-01,1.417757776449793727e+00,1.263850797653803593e+00,-4.066761447280732855e-01,7.253322190270620196e-01,-7.504107982679215638e-01,-1.346823163648207755e+00,-1.379946632046289423e-01,6.453130123957706576e-01,4.619215459908584953e-02,-4.629602138508007725e-01,6.449703316623924820e-01,-6.563629930663080758e-01,-3.994687121669113772e-01,-2.098145010991887549e+00
3.248489193189357582e+00,-3.891088659378739711e-01,-1.705921073940275701e+00,-2.832942827011460718e+00,2.863407853439715378e+00,-9.140149528274776891e-01,-7.554060388990562203e-01,7.479551493243001836e-01,1.306901792451723998e-01,7.559103933481224891e-01,-1.813014206638369485e-01,2.158180846116259488e+00,1.150129088170789737e+00,8.197497886169997638e-01,1.092409282441537899e+00,-1.915958594271447157e-01,4.261416773799611701e-01,3.400311492185102979e-01,-9.630441158589122530e-01
5.899054643434639367e+00,7.053997978976084271e-01,-1.102690943559736070e+00,-7.024872831098945003e-01,-1.690198288650600400e+00,-1.733478578103538670e+00,-1.106576342491863707e-01,9.028344280768786367e-01,2.970149638121529212e-01,-3.262723049045997414e-01,-5.036278251732552169e-01,-9.725063787683367877e-01,-1.902625513966810678e+00,-3.229704009803739395e-01,4.149609965253259203e-01,-1.789081150119066765e-01,-2.361502566512170831e-01,-2.953655006100666669e-02,4.979227713560571145e-01
-1.313737278009392284e+01,3.375206263150082542e+00,1.787164704434785478e-01,3.227217075616152453e+00,-1.911427817092277437e-02,-2.227644317469703150e+00,-1.029076955455962894e+00,4.329643258378501058e-01,-7.087848379754408956e-01,-4.170651448947882978e-01,1.560215248271130228e+00,9.666723318309885515e-01,-2.587085384141609268e+00,-6.535562889653814267e-01,-2.248608098142205192e-01,1.513045423290028113e+00,1.118016755023882425e+00,4.529944234015836901e-01,-3.270997844541687627e-01
9.463856968360364164e+00,-6.709756203698091781e-01,3.581468855927489453e-02,-4.876814324610390106e-01,-5.850436654156430105e-01,2.493021163091067027e-01,4.174688980089092949e-01,-4.756023601164560688e-01,-8.593325736553150129e-01,1.193333612151914469e+00,5.073597996253806919e-01,1.254427988700788532e+00,-5.649601050438649574e-01,-6.297235360895467871e-01,-3.790605256142253188e-01,-2.997081463061573303e-01,1.299617940658514659e+00,-9.573569613094492503e-01,-6.306098110409182889e-01
4.744751566862110082e+00,-4.967360974588743705e-01,1.002592793632253620e+00,-7.507224441849210672e-01,-1.598494160303884470e+00,-1.761139077064230563e+00,-1.041509223109497562e+00,3.836904513821313700e-01,5.218801023156784957e-01,-4.488795909363445524e-01,-3.679060340830697107e-01,1.712613265828072384e-01,-1.990155559343095848e-01,1.858072764382726894e-01,1.050332737703311592e+00,8.198316403364612759e-01,1.246225931489947092e+00,-5.912123267396607318e-01,1.206662430338004022e+00
-3.049662586664085406e+00,4.626692572319460517e+00,-1.265606538456267804e+00,-7.566670053829979148e-01,-6.845050875862179751e-01,-2.755581819534561605e-01,3.683491893916961413e-01,1.982512237515257625e-01,5.910193564084382789e-01,-1.507691955723001742e-01,1.481247966774292157e+00,1.062390989875544367e+00,1.488741181843654393e-01,-3.450662640825024607e-01,-2.331349778099089498e+00,-5.164963647400305780e-02,-4.284194148830609561e-01,-4.736413297688424895e-01,-1.201263476807491459e+00
-1.317936186557841260e+01,7.366604478593065108e-01,-7.834327014391490041e-01,-9.838183694288037406e-01,-9.504014670194583791e-01,-3.674294180858010961e-01,2.311617035956323452e-01,-1.925201618086749944e+00,-3.907387662165754172e+00,-1.702323522983409276e+00,1.573581234383682470e-01,-1.078692260110599932e+00,1.426373400583922368e-01,-5.911025905096354283e-01,-1.232395127482732722e-01,-1.795374531992347311e+00,6.317114289577552277e-01,1.529172847633213816e+00,4.714677976060590581e-01
1.236315480916048593e+00,3.824843433116139835e+00,-3.480264813317037742e-01,-3.007750257150115569e+00,4.792066420270255089e-01,-9.286807920247815984e-01,-1.378146823313809222e+00,-1.535654109112024379e+00,9.242558783481750195e-01,1.662071980854221920e+00,1.307554104519367266e-01,9.387149898563931227e-01,4.227635475867894121e-01,-5.768708241872715359e-01,-1.538009561995671959e+00,3.069735307892704212e-01,5.782047333926565447e-01,5.540069953054882479e-01,5.410578991947326832e-01
7.534016302111597341e+00,1.149774903747336818e+00,2.053062617605781348e+00,-5.762380065614509661e-01,-3.401120902026617543e-01,-1.491264157925986433e+00,1.064811423919002215e-01,-1.150006047788001862e+00,-1.187867735850482720e-01,1.749613851049567348e-01,-1.277963303228989655e+00,5.535074186044866007e-01,-1.179305571747676362e+00,-2.859373855991814151e-01,3.196449158421510450e-01,-1.013758302390515426e-01,-1.012952020295695421e-01,-5.470550750489271419e-01,-7.753338874561397365e-01
